case_id,round,company,metric,status,base_year,base_value,target_year,target_value,unit,listed_rate_pct,calculated_rate_pct,rate_diff_pt,source_method,page,year_status,issues,raw_support,raw
s1_outline_174,1次,株式会社Ｐｌａｎ・Ｄｏ・Ｓｅｅ琉球,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2026,352,2029,436,万円/人,7.4,7.3943,0.0057,case_representative_from_multi_entity,3,暦年確認,,true,"従業員1人あたり
給与支給総額
(単位:万円/人) | 352万円 | 436万円
年平均 7.4%UP | 335万円 | 402万円
年平均 6.3%UP | 500万円 | 679万円
年平均 11% UP"
s1_outline_174,1次,株式会社Ｐｌａｎ・Ｄｏ・Ｓｅｅ琉球,役員1人当たり給与支給総額,PDF表セル・率検算確認済み,2026,360,2029,1200,万円/人,49,49.3802,0.3802,case_representative_from_multi_entity,3,暦年確認,,true,"役員1人あたり
給与支給総額
(単位:万円/人) | 360万 | 1200万円
年平均 49%UP | 360万円 | 1200万円
年平均 49%UP | ー | ー"
s1_outline_174,1次,株式会社Ｐｌａｎ・Ｄｏ・Ｓｅｅ琉球,補助事業に係る従業員数,PDF表セル確認済み,2026,78,2029,130,人,19,,,case_representative_from_multi_entity,3,暦年確認,,true,"補助事業に係る
従業員数
(単位:人) | 78名 | 130名
年平均 19%UP | 70名 | 114名
年平均 18%UP | 8名 | 16名
年平均 26%UP"
s1_outline_177,1次,さいほく鉄工株式会社,労働生産性,原本画像目視確認済み,2026,2338,2029,3093,万円/人,9.8,9.7771,0.0229,visual_manual_override,2,暦年確認,,true,さいほく鉄工 | 2026年度（基準年度）: 2338 | 2029年度（基準年度+3年後）: 3093
s1_outline_177,1次,さいほく鉄工株式会社,従業員1人当たり給与支給総額,原本画像目視確認済み,2026,640,2029,747,万円/人,5.3,5.2883,0.0117,visual_manual_override,2,暦年確認,,true,さいほく鉄工 | 2026年度（基準年度）: 640 | 2029年度（基準年度+3年後）: 747
s1_outline_177,1次,さいほく鉄工株式会社,役員1人当たり給与支給総額,PDF表セル・率検算確認済み,2026,640,2029,747,万円/人,5.3,5.2883,0.0117,case_representative_from_multi_entity,2,暦年確認,,true,"従業員・役員 1人あたり給与支給総額
(単位:万円/人) | 従業員1人あたり 640
役員1人あたり - | 従業員1人あたり 247
役員1人あたり - | 従業員1人あたり 747
役員1人あたり -
(年平均上昇率+5.3%) | 従業員1人あたり 286
役員1人あたり -
(年平均上昇率+5.0%)"
s1_outline_177,1次,さいほく鉄工株式会社,補助事業に係る従業員数,原本画像目視確認済み,2026,32,2029,45,人,,,,visual_manual_override,2,暦年確認,,true,さいほく鉄工 | 2026年度（基準年度）: 32 | 2029年度（基準年度+3年後）: 45
s1_outline_19,1次,株式会社XEN GROUP,労働生産性,PDF表セル・率検算確認済み,2026,1407,2029,5456,万円/人,57,57.1062,0.1062,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 1,407 | 5,456
(年平均上昇率+57%)"
s1_outline_19,1次,株式会社XEN GROUP,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2026,428,2029,482,万円/人,4,4.0402,0.0402,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 428 | 482
(年平均上昇率+4%)"
s1_outline_19,1次,株式会社XEN GROUP,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,2026,,2029,,万円/人,4,,,rate_only_from_officer_row,2,暦年確認,,true,"役員1人あたり給与支給総額
(単位:万円/人) ー ー
(年平均上昇率+4%)"
s1_outline_19,1次,株式会社XEN GROUP,補助事業に係る従業員数,PDF表セル確認済み,2026,23,2029,32,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 23 | 32"
s1_outline_2,1次,株式会社アイ・テック,労働生産性,PDF表セル・率検算確認済み,2024,1376,2027,4166,万円/人,44.7,44.6662,0.0338,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 1,376万円/人 | 4,166万円/人 (年平均上昇+44.7%)"
s1_outline_2,1次,株式会社アイ・テック,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2024,661,2027,832,万円/人,8,7.971,0.029,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 661万円/人 | 832万円/人 (年平均上昇率+8.0%)"
s1_outline_2,1次,株式会社アイ・テック,役員1人当たり給与支給総額,PDF表セル・率検算確認済み,2024,3407,2027,4292,万円/人,8,8.0014,0.0014,table_cells,2,暦年確認,,true,"役員1人あたり給与支給総額
(単位:万円/人) | 3,407万円/人 | 4,292万円/人 (年平均上昇率+8.0%)"
s1_outline_2,1次,株式会社アイ・テック,補助事業に係る従業員数,PDF表セル確認済み,2024,2,2027,37,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 2人 | 37人"
s1_outline_20,1次,エスティケイテクノロジー株式会社,労働生産性,PDF表セル・率検算確認済み,2025,887,2028,1224,万円/人,11.3,11.3318,0.0318,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 887 | 1,224
(年平均上昇率+11.3%)"
s1_outline_20,1次,エスティケイテクノロジー株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2025,394,2028,454,万円/人,4.8,4.8383,0.0383,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 394 | 454
(年平均上昇率+4.8%)"
s1_outline_20,1次,エスティケイテクノロジー株式会社,役員1人当たり給与支給総額,PDF記載なし又は抽出不能,,,,,,,,,,,年なし,数値2点なし,false,
s1_outline_20,1次,エスティケイテクノロジー株式会社,補助事業に係る従業員数,PDF表セル確認済み,2025,155,2028,170,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 155 | 170"
s1_outline_21,1次,株式会社くまさんメディクス,労働生産性,PDF表セル・率検算確認済み,2026,1616,2029,2255,万円/人,11.75,11.7468,0.0032,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 1,616 | 2,255
(年平均上昇率+11.75%)"
s1_outline_21,1次,株式会社くまさんメディクス,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2026,357,2029,440,万円/人,7.25,7.2165,0.0335,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 357 | 440
(年平均上昇率+7.25%)"
s1_outline_21,1次,株式会社くまさんメディクス,役員1人当たり給与支給総額,PDF表セル確認済み,2026,0,2029,0,万円/人,0,,,table_cells,2,暦年確認,,true,"役員1人あたり給与支給総額
(単位:万円/人) | 0 | 0
(年平均上昇率+0%)"
s1_outline_21,1次,株式会社くまさんメディクス,補助事業に係る従業員数,PDF表セル確認済み,2026,30,2029,80,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 30 | 80"
s1_outline_22,1次,BBSジャパン株式会社,労働生産性,PDF表セル・率検算確認済み,2026,1610,2029,2004,万円/人,7.6,7.5699,0.0301,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 1,610万円/人 | 2,004万円/人
(年平均上昇率+7.6%)"
s1_outline_22,1次,BBSジャパン株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2026,577,2029,664,万円/人,4.8,4.7926,0.0074,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 577万円/人 | 664万円/人
(年平均上昇率+4.8%)"
s1_outline_22,1次,BBSジャパン株式会社,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,2026,,2029,,万円/人,4,,,rate_only_from_officer_row,2,暦年確認,,true,"役員1人あたり給与支給総額
(単位:万円/人) ー ー
(年平均上昇率+4.0%)"
s1_outline_22,1次,BBSジャパン株式会社,補助事業に係る従業員数,PDF表セル確認済み,2026,376,2029,407,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 376人 | 407人"
s1_outline_23,1次,株式会社ジェーイーエル,労働生産性,PDF表セル・率検算確認済み,2027,2909,2030,5595,万円/人,24.36,24.3614,0.0014,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 2,909 | 5,595
(年平均上昇率+24.36%)"
s1_outline_23,1次,株式会社ジェーイーエル,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2027,500,2030,551,万円/人,3.3,3.2905,0.0095,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 500 | 551
(年平均上昇率+3.3%)"
s1_outline_23,1次,株式会社ジェーイーエル,役員1人当たり給与支給総額,PDFで数値なし・ハイフン,,,,,,,,,,,年なし,数値2点なし,false,
s1_outline_23,1次,株式会社ジェーイーエル,補助事業に係る従業員数,PDF表セル確認済み,2027,25,2030,65,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 25 | 65"
s1_outline_24,1次,株式会社フジキン,労働生産性,PDF表セル・率検算確認済み,2026,1360,2029,2232,万円/人,18,17.9556,0.0444,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 1,360万円/人 | 2,232万円/人
(3年間の平均上昇率+18.0%)"
s1_outline_24,1次,株式会社フジキン,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2026,552,2029,639,万円/人,5,4.9995,0.0005,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 552万円/人 | 639万円/人
(年平均上昇率+5.0%)"
s1_outline_24,1次,株式会社フジキン,役員1人当たり給与支給総額,PDF記載なし又は抽出不能,,,,,,,,,,,年なし,数値2点なし,false,
s1_outline_24,1次,株式会社フジキン,補助事業に係る従業員数,PDF表セル確認済み,2026,540,2029,540,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 540名 | 540名"
s1_outline_25,1次,日本リファイン株式会社,労働生産性,PDF表セル・率検算確認済み,2026,1846,2029,2467,万円/人,10.19,10.1486,0.0414,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 1,846 | 2,467(年平均上昇率+10.19%)"
s1_outline_25,1次,日本リファイン株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2026,471,2029,545,万円/人,5,4.9845,0.0155,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 471 | 545(年平均上昇率+5.00%)"
s1_outline_25,1次,日本リファイン株式会社,役員1人当たり給与支給総額,PDF記載なし又は抽出不能,,,,,,,,,,,年なし,数値2点なし,false,
s1_outline_25,1次,日本リファイン株式会社,補助事業に係る従業員数,PDF表セル確認済み,2026,80,2029,85,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 80 | 85"
s1_outline_26,1次,日星電気株式会社,労働生産性,PDF表セル・率検算確認済み,2026,2604,2029,3221,万円/人,7.3,7.3454,0.0454,,2,暦年確認,,true,"労働生産性 3,221 2,604 （単位:万円/人） （年平均上昇率＋7.3％）"
s1_outline_26,1次,日星電気株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2026,780,2029,865,万円/人,3.51,3.508,0.002,,2,暦年確認,,true,従業員1人あたり給与支給総額 865 目標値 780 （単位:万円/人） （年平均上昇率＋3.51％）
s1_outline_26,1次,日星電気株式会社,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,2026,,2029,,万円/人,3.5,,,rate_only_from_officer_row,2,暦年確認,,true,"役員1人あたり給与支給総額
(単位:万円/人) ー ー
(年平均上昇率+3.50%)"
s1_outline_26,1次,日星電気株式会社,補助事業に係る従業員数,PDF表セル確認済み,2026,238,2029,266,人,,,,,2,暦年確認,,true,補助事業に係る従業員数 238 266 （単位:人）
s1_outline_27,1次,株式会社クラタ,労働生産性,PDF表セル確認済み,2026,133.6,2029,1809.8,万円/人,,138.3827,,table_cells,2,暦年確認,,true,"労働生産性(万円/人) | 133.6 | 1809.8
(年平均上昇率+138.4%)"
s1_outline_27,1次,株式会社クラタ,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2026,420,2029,473,万円/人,4.04,4.0409,0.0009,table_cells,2,暦年確認,,true,"従業員1人あたり
給与支給総額(万円/人) | 420 | 473
(年平均上昇率+4.04%)"
s1_outline_27,1次,株式会社クラタ,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,2026,,2029,,万円/人,3.5,,,rate_only_from_officer_row,2,暦年確認,,true,"役員1人あたり給与支給総額
(万円/人) ― ―
(年平均上昇率+3.5%)
補助事業にかかる"
s1_outline_27,1次,株式会社クラタ,補助事業に係る従業員数,PDF表セル確認済み,2026,21,2029,41,人,,,,table_cells,2,暦年確認,,true,"補助事業にかかる従業員数
(単位:人) | 21 | 41"
s1_outline_28,1次,広陵化学工業株式会社,労働生産性,PDF表セル・率検算確認済み,2026,639,2029,1052,万円/人,18.1,18.0787,0.0213,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 639 | 1,052
(年平均上昇率+18.1%)"
s1_outline_28,1次,広陵化学工業株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2026,310,2029,357,万円/人,4.8,4.8179,0.0179,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 310 | 357
(年平均上昇率+4.8%)"
s1_outline_28,1次,広陵化学工業株式会社,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,2026,,2029,,万円/人,11.14,,,rate_only_from_officer_row,2,暦年確認,,true,"役員1人あたり給与支給総額
(単位:万円/人) ー ー
(年平均上昇率+11.14%)"
s1_outline_28,1次,広陵化学工業株式会社,補助事業に係る従業員数,PDF表セル確認済み,2026,40,2029,64,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 40 | 64"
s1_outline_29,1次,株式会社三和テスコ,労働生産性,PDF表セル・率検算確認済み,2025,1089,2028,2386.3,万円/人,29.9,29.887,0.013,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 1,089 | 2,386.3
(年平均上昇率+29.9)"
s1_outline_29,1次,株式会社三和テスコ,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2025,720,2028,822.2,万円/人,4.52,4.5238,0.0038,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 720 | 822.2
(年平均上昇率+4.52%)"
s1_outline_29,1次,株式会社三和テスコ,役員1人当たり給与支給総額,PDFで数値なし・ハイフン,,,,,,,,,,,年なし,数値2点なし,false,
s1_outline_29,1次,株式会社三和テスコ,補助事業に係る従業員数,PDF表セル確認済み,2025,6,2028,53,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 6 | 53"
s1_outline_3,1次,株式会社堀場エステック,労働生産性,PDF表セル・率検算確認済み,2026,846,2029,2065,万円/人,34.66,34.6428,0.0172,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 846万円 | 2,065万円
(年平均上昇率+34.66%)"
s1_outline_3,1次,株式会社堀場エステック,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2026,702,2029,790,万円/人,4,4.0152,0.0152,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 702万円 | 790万円
(年平均上昇率+4.00%)"
s1_outline_3,1次,株式会社堀場エステック,役員1人当たり給与支給総額,PDFで数値なし・ハイフン,,,,,,,,,,,年なし,数値2点なし,false,
