case_id,round,company,page,page_role,box_no,box_type,box_label,box_title,bbox_x1,bbox_y1,bbox_x2,bbox_y2,source_method,company_header_masked,text,pdf_url
s2_outline_196,4次,岩手雪運株式会社,1,長期成長ビジョン,3,internal_motivation,内発的動機,内発的動機,401.32,349.8,757.96,528.2,vector_rectangle,false,"内発的動機
A) 物流業への進化⇒付加価値の提供⇒安定経営
• 単なる“モノを運ぶ”だけでなく、お客様にとって価値のあるサービスを
提供するために、運送業から物流業へ進化し、価格競争に左右され
ず、安定した利益を確保できる企業を目指したい。これにより、将来
必要となる設備投資や人材育成にも対応できる持続可能な体制を
築いていきたい。
B) 業界イメージの向上
• 運送業は人々の暮らしや企業活動を支える重要なインフラである一方
で、長時間労働や人手不足といった課題も多く、ネガティブな印象を
持たれる業界である。地域を代表する企業体へと成長し、業界イメー
ジの向上を図り、従業員・顧客満足度の高い企業を目指したい。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_196.pdf
s2_outline_196,4次,岩手雪運株式会社,1,長期成長ビジョン,4,sales_target,売上成長目標,売上成長目標,25.14,458.61,356.87,525.44,vector_rectangle,false,"会社全体の売上成長目標（基準年度～31年）
• 売上高成長率25.79％
• 売上高増加額+48億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_196.pdf
s2_outline_196,4次,岩手雪運株式会社,2,補助事業の概要,1,investment_content,設備投資の内容,設備投資の内容,125.16,190.28,401.7,385.68,heading_region_fallback,false,"• 設備投資の内容
1. 計画場所：岩手県花巻市山の神地区 花南産業団
2. 敷地面積：32,371㎡（9,809坪）
3. 建築面積：7,945.12㎡（2,403.40坪）
4. 容積対象床面積：15,260.84㎡（4,616.41坪）
5. 温度帯別面積：冷蔵約2,000坪、冷凍約1,500坪
6. 階層・高さ：地上2階、基準階高さ8ｍ
7. 駐車台数：バース接車17台、トラック66台、乗用車1
• 設備投資の効果
1. 基準階高さ8ｍ、容積対象床面積4,616坪により、現
ンター合計面積の2倍以上の取扱量を実現できる。
2. 取扱量増加により積載率が大幅に改善することで増車
より抑えた上で一台当たり売上高の引き上げ（＝付加
生産性の向上）を行うことが可能となる。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_196.pdf
s2_outline_199,4次,日本毛織株式会社,1,長期成長ビジョン,1,external_motivation,外発的動機,外発的動機,401.49,102.77,744.97,331.29,vector_rectangle,false,"外発的動機
• 地球環境配慮・人権配慮への意識が高まっており、CO2排出量の
削減のためにエネルギーや水資源の使用料削減が求められている。
• 衣料繊維事業においては、衣料の50％以上が廃棄されているとの
調査結果があり、3R（Reduce, Reuse, Recycle)の取り組みに
より、サステナビリティ推進が求められている。
• 国内毛織物産業は、世界レベルでの競争力がない現状であるが、
品質の高い羊毛トップを使用することで世界トップレベルの品質であ
る「日本品質」を武器にグローバル市場で戦えるようになる。
• 国内毛織物産業は、過去には多企業により一つの製造全工程を
を形成することで国際競争力を持っていたが、現在は上流工程の
トップメイキングを100％海外に依存しており、競争力を失っている。
• 国内毛織物産業の維持は、当社においても重要課題である。
• 羊毛トップはその殆どを中国および台湾に依存しており、有事の際に
は毛織物の国内生産ができなくなってしまう。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_199.pdf
s2_outline_199,4次,日本毛織株式会社,1,長期成長ビジョン,2,long_term_vision,長期成長ビジョン（目指す姿・ビジネスモデル）,長期成長ビジョン（目指す姿・ビジネスモデル）,44.85,105.73,383.98,522.59,vector_rectangle,false,"長期成長ビジョン（目指す姿・ビジネスモデル）
• 2024年11月期は、グループ全体で売上高1,154億円、営業利
益116億円であるが、2036年度には売上高2,000億円の企業
グループを目指している。
• 衣料繊維事業では、紡績～毛織物までの一貫工程に糸・毛織
物の品質を左右する工程であるトップメイキング工程を上流に加え
ることで世界トップレベルの一貫サプライチェーンを構築し、ラグジュア
リーブランドが求める「高いクオリティ・トレーサビリティ・人権配慮・環
境配慮」に応えることで海外売上の成長を実現する。
• また、当社がトップメイキング工程を持つことで、高品質のトップ・
糸・織物を尾州産地に供給することにより、ラグジュアリーブランドか
らの要求である高品質・サステナビリティ・トレーサビリティを満たし、
御幸毛織をはじめとした国内の毛織物産業、特に尾州産地の海
外競争力の増強に寄与していく。
• 地球環境への配慮が重要となっており、CO2負荷の少ないモノづく
りと、ウール衣料の「服から服へ」の取り組みを進め、サーキュラーエ
コノミーの実現に取り組んでいく。
• これらを進めていくために、顧客開発、省エネ・省人化・自動化等
の合理化、人的資本強化への投資を積極的に進めていく。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_199.pdf
s2_outline_199,4次,日本毛織株式会社,1,長期成長ビジョン,3,internal_motivation,内発的動機,内発的動機,401.49,339.24,744.97,522.59,vector_rectangle,false,"内発的動機
• 国内衣料市場が拡大しない中で事業拡大を継続していくためには
海外での販売拡大が必須である。
• 当社の強みは国内一貫生産体制を持っていることであり、更に糸・
毛織物の品質を左右するトップメイキング工程を持つことで世界レベ
ルの品質で競争力を強化することができる。
• 当社は自社でトップメイキングを行ってきたがコストダウンのために海
外調達に切り替えた。今後成長する高品質衣料向けに「日本品
質」復活を目指す。しかし、トップメイキング工程を構築できる人財
ならびに能力が今を逃すと消滅してしまう。
• 当社は毛織物を祖業とし、毛織物産業における第一人者であり、
国内の毛織物産業を維持・発展させていく使命がある。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_199.pdf
s2_outline_199,4次,日本毛織株式会社,1,長期成長ビジョン,4,sales_target,売上成長目標,売上成長目標,54.66,406.73,374.16,507.31,vector_rectangle,false,"会社全体の売上成長目標（～2036年度）
• 売上高成長率73％（CAGR5.6％）
• 売上高増加額846億円
会社全体の賃上げ目標
• 11.0%（年平均3.6%）（2024年度～2027年度）
• 16.0%（年平均5.1%） （2027年度～2030年度）",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_199.pdf
s2_outline_200,4次,有限会社ワンプラスワン,1,長期成長ビジョン,1,long_term_vision,長期成長ビジョン（目指す姿・ビジネスモデル）,長期成長ビジョン（目指す姿・ビジネスモデル）,17.27,101.8,378.78,532.11,vector_rectangle,false,"長期成長ビジョン（目指す姿・ビジネスモデル）
• 物流サービスの効率化・担い手の多様化により、自動車部
品をはじめとした国内産業発展や国民生活を支える
⑴物流の技術革新の推進
・積極的な設備投資による効率化で作業環境を改善しホワ
イト物流の実現、物流業界の地位向上を図る
・デジタル技術やロボットなど先進技術を活用した省力化によ
り、環境対応やコスト低減を図る
⑵トヨタグループにおけるシェア拡大
・主要顧客のトヨタグループにおける当社のシェアを拡大する
・運送事業に限らず事業領域の拡大、ビジネスモデルの転換
により、売上、利益の成長を追求する
⑶一般貨物の販路拡大
自動車部品への過度な依存を回避するため、一般貨物の売
上シェア確保に向けた販路を拡大する。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_200.pdf
s2_outline_200,4次,有限会社ワンプラスワン,1,長期成長ビジョン,2,external_motivation,外発的動機,外発的動機,396.3,106.97,765,308.66,vector_rectangle,false,"外発的動機
• ドライバー不足：時間外労働の上限規制、ドライバーの長時
間拘束、過酷な作業により、ドライバーが不足している
• 原価高騰：燃料価格や人件費、営業トラックの高騰により収
益が圧迫されている。
• 環境対応：取引先の指導や社会的要請からCO2排出量削
減への対応が求められている
• トヨタ調達物流への対応：上記の物流を取り巻く社会的状
況から、当社の主要顧客であるトヨタグループでは物流問題解
決に向けた新たな仕組み「トヨタ調達物流」を展開しており、対
応が求めれている",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_200.pdf
s2_outline_200,4次,有限会社ワンプラスワン,1,長期成長ビジョン,3,internal_motivation,内発的動機,内発的動機,396.3,317.06,765,532.11,vector_rectangle,false,"内発的動機
• ホワイト物流の実現：ドライバー不足を解消するために作業
効率化や労働時間の適正化、賃金アップを進める必要がある
（※「ホワイト物流」について次ページ参照）
• 自動車部品物流による事業発展：地域の主要産業である
自動車産業において、物流サービスの受注拡大を図り、自社
の成長や地域への貢献を目指す
• 経営リスク管理：過去当社は、自動車部品の依存度が高く
リーマンショックや震災による業績低迷で1業界への売上依存
によるリスクを経験した。経営リスク分散のため一般貨物の受
注により売上のバランスをとり、経営リスクを低減する",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_200.pdf
s2_outline_200,4次,有限会社ワンプラスワン,1,長期成長ビジョン,4,sales_target,売上成長目標,売上成長目標,26.09,422.74,355.04,520.9,vector_rectangle,false,"会社全体の売上成長目標（～2030年度）
• 売上高増加額3,555百万円（直近事業年度～事業化報告
3年目）
• 売上高成長率 17％ （直近事業年度～事業化報告3年目
のCAGR(年平均成長率)）",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_200.pdf
s2_outline_201,4次,ハムリー株式会社,1,長期成長ビジョン,1,internal_motivation,内発的動機,内発的動機,349.56,70.72,433.63,286,heading_region_fallback,false,"機、内発的動機
る
、
、感染試験、
て動物販
ている。
要が拡⼤し",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_201.pdf
s2_outline_201,4次,ハムリー株式会社,1,長期成長ビジョン,2,long_term_vision,長期成長ビジョン（目指す姿・ビジネスモデル）,長期成長ビジョン（目指す姿・ビジネスモデル）,20.75,115.92,408.95,583.74,vector_rectangle,false,"⻑期成⻑ビジョン（⽬指す姿・ビジネスモデル）
【当社が⽬指す姿】
■企業理念︓新薬開発のサポートを通じて、⼈類・社会の発展に貢献する
■事業⽬標︓「新薬開発にかかわる分野」において、技術の研鑽に努め、
ノウハウを蓄積しつづけ、広範で⾼度な顧客ニーズに応える
【当社ビジネスと補助事業遂⾏による⻑期ビジョンの概要】
当社は医薬品分野で、開発品の安全性試験・薬理試験・動態試験、感染試験、
制癌試験など、「⾮臨床試験」の受託を主事業としている。それに合わせて動物販
売、飼育機器販売、他社試験施設の管理業務受託などの業務も⾏っている。
「⾮臨床試験」また「実験⽤動物」は医療分野の技術⾰新によって需要が拡⼤し
ており、当社の既存設備では⾼まる需要に対応できないため、本補助事業にて⼤規
模な設備投資を⾏うと共に、各種検査・測定技術の⾼度化を実現することで、中⻑
期的に顧客ニーズへの対応と収益⼒強化を同時に達成し、新規雇⽤と⼤幅な賃上
げを実現する。
本取り組みにより、５年後の2030年に売上⾼8,606百万円、43名の新規雇
⽤、年平均賃上げ率6.5%を⽬指す。
事業セグメント 内容 主要顧客 構成⽐
受託試験 ⾮臨床試験の受託 国⽴研究所、学術機関、⼤⼿製薬会社 53%
⽣体販売 動物の販売 各研究機関 29%
業務受託 他社施設管理の受託 各研究機関 11%
機器販売 動物飼育機器の販売 各研究機関 7%
会社全体の売上成⻑⽬標（2025年〜2030年）
• 売上⾼成⻑率２８２％（CＡＧＲ︓２７.６%）
• 売上⾼増加額５,５５８百万円
会社全体の賃上げ⽬標
• 3.7%（直近事業年度〜基準年度）
• 6.5%（基準年度〜事業化報告3年⽬）",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_201.pdf
s2_outline_201,4次,ハムリー株式会社,1,長期成長ビジョン,3,external_motivation,外発的動機,外発的動機,427.85,118.14,830.87,337.14,vector_rectangle,false,"■外発的動機
【社会課題からの動機】（マクロ視点）
コロナ渦のワクチン開発において、各研究機関から試験依頼を多数受け、当社事業は社
会資本としての役割を担うと再認識した。当社の企業理念に沿って、有事への対応が可
能な体制を整える必要性があると考えた。
【技術トレンドからの動機】（技術⾰新視点）
現在の医薬品では治療困難な疾患に対し、「遺伝⼦治療の研究」が世界的に活発化
しており、国内の⾮臨床試験においても年率10.3%の成⻑で市場規模も1兆円に迫って
いる。よって当社も最新設備と⼗分な受託キャパシティを準備する必要に迫られている。
【顧客ニーズからの動機】（ミクロ視点）
医薬品の研究開発費に関して、武⽥薬品は2019年4,263億円から2023年7,299
億円へ増加し、⼩野薬品は2017年575億円から2023年度に1,122億円へ増加する
など、開発が近年拡⼤傾向にある中、当社への委託数も年々増加しているが、当社設備
のキャパシティの課題により現在６か⽉〜１２か⽉待っていただいている状態となっている。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_201.pdf
s2_outline_201,4次,ハムリー株式会社,1,長期成長ビジョン,4,internal_motivation,内発的動機,内発的動機,427.85,348.48,830.87,583.74,vector_rectangle,false,"■内発的動機
【社会的責任】
当社は、企業理念である「新薬開発のサポートを通じて、⼈類・社会の発展に貢献する」
を軸に、継続的な設備投資と⼈材教育によって、社会課題の解決に資する体制を整えて
おく使命があると考えている。
本補助事業で新たな体制が整えば、ひっ迫している国内試験市場のニーズを補完すると
同時に、新規採⽤と教育で医薬品研究における未来を創ることに貢献出来ると考えている。
【事業性の認識】
当社事業セグメントの中でも、「⾮臨床試験」を受託する受託試験の事業分野は、動物
⽣体を扱うことと、細菌やウイルスを扱う事業のため、参⼊障壁が極めて⾼く、また利益率も
⾼い。さらに上述の通り市場拡⼤も⾒込めるため、当該事業の拡⼤は当社経営基盤の強
化に直結するものであると認識している。
しかしながら現状では、施設規模の課題によって年間の試験数が限られているため、⼤規
模な投資によって試験数キャパシティを拡⼤する必要性に迫られている。
よって当該分野への⼤規模投資は、投資回収の可能性が極めて⾼く、⼗分に事業性が
⾒込める分野であると考えている。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_201.pdf
s2_outline_201,4次,ハムリー株式会社,2,長期成長ビジョン,1,external_motivation,外発的動機,外発的動機,251.64,70.72,433.63,286,heading_region_fallback,false,"成長（副次効果）
⽣体販売
（動物の販売）
※受託試験事業を
下⽀え",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_201.pdf
s2_outline_201,4次,ハムリー株式会社,2,長期成長ビジョン,2,internal_motivation,内発的動機,内発的動機,349.56,70.72,433.63,286,heading_region_fallback,false,"機、内発的動機
べき姿 当
■受託試
⾮臨床
（感染
（⾮感
■⽣体販
当社飼
■業務委
他社施",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_201.pdf
s2_outline_201,4次,ハムリー株式会社,2,長期成長ビジョン,3,other,その他Box,当社事業 あるべき姿,6.83,114.96,377.45,541.92,vector_rectangle,false,"当社事業 あるべき姿
（本事業での投資）
・ 飼育施設増強
成長（副次効果）
により、動物飼育可能数が拡
⽣体販売
⼤するため、事業規模拡⼤
（動物の販売）
機器販売
※受託試験事業を
（飼育機器販売）
下⽀え
⾃社で新たな設
備を導⼊しモデル
あるべき姿
ケースとなることで、
顧客への訴求⼒強
化が可能となり、飼 成長
育機器販売の販
売拡⼤が⾒込める
受託試験
（⾮臨床試験受託）
（基軸事業）
（本事業での投資）
・ 試験施設増強
・ ⾼度検査機導⼊
により、顧客ニーズに応えることで
規模拡⼤と付加価値増⼤
最新設備の感染実験施設
の運⽤実績によって、施設管
業務委託
理業務の熟練度が上昇し、
（施設管理業）
より⾼度な施設管理業務の
受託拡⼤が⾒込める。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_201.pdf
s2_outline_201,4次,ハムリー株式会社,2,長期成長ビジョン,4,other,その他Box,遺伝⼦治療を軸とする各種疾患薬の開発、mRNAワクチン、再⽣医療など、世界的な医薬,390.95,490.32,826.73,568.02,vector_rectangle,false,"遺伝⼦治療を軸とする各種疾患薬の開発、mRNAワクチン、再⽣医療など、世界的な医薬
業界の技術イノベーションによって期待される新薬開発トレンドにおいて、国営研究機関も含めた
⽇本国内事業者の研究ニーズ（試験需要・動物需要）が⾼まっている。
当社は本補助事業を通じて、中⻑期トレンドの需要に応え、⾃社の成⻑のみならず、当社企
業理念の達成、社会貢献を⽬指す。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_201.pdf
s2_outline_201,4次,ハムリー株式会社,3,補助事業の概要,1,other,その他Box,2027年度 2030年度,137.03,436.5,798.35,466.92,vector_rectangle,false,"2027年度 2030年度
項⽬
（基準年度） （基準年度＋３年後）",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_201.pdf
s2_outline_202,4次,東海デキストリン株式会社,1,長期成長ビジョン,1,long_term_vision,長期成長ビジョン（目指す姿・ビジネスモデル）,長期成長ビジョン（目指す姿・ビジネスモデル）,39.66,111.05,378.79,520.9,vector_rectangle,false,"長期成長ビジョン（目指す姿・ビジネスモデル）
◼ 食品のタイバーシティ化の実現
国内における食品消費者の構造変化により、食に対
⚫
する嗜好も多様化していく
当社は、加工でん粉が持つポテンシャルを最大限に引
⚫
き出し、嗜好の多様化に合わせた様々な特性をもつ
食品の開発に寄与することで、「食品のダイバーシティ
化」の実現の一翼を担う
ビジョン実現のための戦略
新製品開発 市場浸透
◼ 最終製品の多様化への対応 ◼ 内製化による原価の低減
◼ アイス、グミをはじめ、でん粉を ◼ 製造キャパシティ拡張による
使っていなかった最終製品向 シェア拡大
けの製品開発
大規模な設備投資によって実現",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_202.pdf
s2_outline_202,4次,東海デキストリン株式会社,1,長期成長ビジョン,2,external_motivation,外発的動機,外発的動機,396.3,111.05,739.78,293.42,vector_rectangle,false,"外発的動機
◼ 訪日・在留外国人の増加や個人の嗜好の多様化が進行するため、
加工食品のバリエーションは拡大する見込み
食感の好みが出身国や年齢によって異なるため、例えばホテルで
⚫
提供される食事について、客層に応じ細かな調整を加えた種類
を増やすことが求められる
ホテルや飲食店での食事を通して、観光客の土産物としての食
⚫
品ニーズも拡大。ただしお土産用に製造されたものは味や食感
が劣り、再現性の向上が課題
日本人の消費者向けでも、冷凍食品を生の食感に近づけたいと
⚫
いったニーズがある",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_202.pdf
s2_outline_202,4次,東海デキストリン株式会社,1,長期成長ビジョン,3,internal_motivation,内発的動機,内発的動機,396.3,306.28,739.78,520.9,vector_rectangle,false,"内発的動機
◼ 国内大手事業者として、でんぷんの付加価値向上に寄与したい
馬鈴薯原料の酸化加工でん粉の製造ができるメーカーも、業界
⚫
で大手とされるのは当社を含め4社
加工でん粉の市場は拡大している一方、既存メーカーは工場の
⚫
排水規制等の問題により製造量を拡大できず、国内馬鈴薯原
料の製造量減少も相まって、馬鈴薯原料でも海外での生産が
増えている
また、上記国内4社のうち2社は撤退の可能性があり、当社への
⚫
製造委託の相談がある
⇒当社は環境規制をクリアした用地を確保済。工場を新設するこ
とにより、国内最大手の酸化加工でん粉製造メーカーとして供給
を担う",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_202.pdf
s2_outline_202,4次,東海デキストリン株式会社,1,長期成長ビジョン,4,sales_target,売上成長目標,売上成長目標,48,443.05,367.5,504,vector_rectangle,false,"会社全体の売上成長目標（～2031年）
• 売上高増加額 7,781百万円
• 売上高成長率(CAGR) 10.6％",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_202.pdf
s2_outline_204,4次,新日本電工株式会社,1,長期成長ビジョン,1,long_term_vision,長期成長ビジョン（目指す姿・ビジネスモデル）,長期成長ビジョン（目指す姿・ビジネスモデル）,39.66,149.75,378.78,530.78,vector_rectangle,false,"長期成長ビジョン
• ＜社会と共に成長する企業へ＞当社は「素材と環境で人々の
暮らしを支え、より良い未来に向かって挑戦し続ける会社」を
2030年の“あるべき姿”として掲げています。社会課題の解決
と企業価値の向上を両立することを基本方針とし、環境、資源、
エネルギー分野で持続可能なソリューションを提供し、安定か
つ高収益な成長を目指します。
• ＜非合金鉄分野へのシフトと成長基盤の構築＞合金鉄、機能
材料、焼却灰資源化、アクアソリューション、電力の5事業の
領域において事業ポートフォリオの高度化を目指し、2027年
には目標経常利益100億円としています。その中で、焼却灰資
源化事業をはじめとして、環境・機能材料分野に経営資源を投
入していきます。これらを2030年までに全社成長の中核事業
として確立する方針です。
• ＜実現に向けた投資計画＞2030年までに総額500億円規模の
成長投資を計画し、売上高1,100億円超、経常利益130億円超
を達成、持続的な賃上げと株主還元の拡充を目指します。
• ＜焼却灰資源化事業の戦略的位置づけ＞焼却灰資源化事業は、
当社が掲げる「循環型社会の実現」を体現する重要事業の一つ
であり、補助事業による第5号電気溶融炉の建設は処理能力拡
張の起点として社会インフラとしての役割強化につながります。
会社全体の成長目標（2024年〜2030年）
売上高 1,100億円
売上高年平均成長率（CAGR） 7.2％
売上高の増加額 376億円
2030年の営業利益率 12.5％",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_204.pdf
s2_outline_204,4次,新日本電工株式会社,1,長期成長ビジョン,2,external_motivation,外発的動機,外発的動機,396.3,149.75,739.61,336.41,vector_rectangle,false,"外発的動機
• ＜資源循環型社会実現への社会的要請＞国内では埋立処分場の
(cid:7783)迫が進んでおり、焼却灰の再資源化による埋立処分回避や有
価金属回収など、資源循環型社会への移行が求められています。
自治体などからは、有害物質を完全無害化し、環境配慮とリサ
イクル率向上を両立する技術への期待が高まっています。
• ＜脱炭素対応への圧力強化＞カーボンニュートラルの潮流の中、
合金鉄などエネルギー多消費型素材には、製造工程の脱炭素化
と再エネ活用が求められ、素材サプライヤーにも環境対応力が
問われています。
• ＜高機能素材への需要拡大＞EV普及や自動車電装化に伴い、機
能材料に対する品質・環境性・供給安定性への要求が高まって
おり、当社の非合金鉄事業の成長余地が広がっています。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_204.pdf
s2_outline_204,4次,新日本電工株式会社,1,長期成長ビジョン,3,internal_motivation,内発的動機,内発的動機,396.3,344.02,739.61,530.68,vector_rectangle,false,"内発的動機
• ＜創業100年企業としての責任＞2025年に創業100周年を迎え
る企業として、これまで培ってきた技術を次の世代につなげ、
社会に持続的な価値を提供したいという責任感があります。
• ＜現場実感と課題意識＞現場における人手不足や老朽設備、複
雑化する処理ニーズなどに直面しており、既存ビジネスの限界
と抜本的な構造転換の必要性があります。
• ＜経営判断と将来展望＞合金鉄事業に依存する体制において、
収益の不安定性や将来成長の限界を認識し、事業構造の見直し
が必要と判断しました。こうした課題意識のもと、変化に強い
事業体制への転換を進めるにあたり、焼却灰資源化などの非合
金鉄分野は、社会的ニーズと収益性を兼ね備えた成長領域とし
て位置づけ、中長期的な収益基盤として強化していきます。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_204.pdf
s2_outline_204,4次,新日本電工株式会社,2,補助事業の概要,1,top_summary,上段要旨,上段要旨,74.3,91.58,623.16,155.41,vector_rectangle,false,"＜社会・環境＞全国的に埋立処分場の(cid:7783)迫や自治体の電気溶融炉停止が進む中、本計画の「焼却灰の溶融資源化」は環
境負荷低減と資源循環を両立する手法として、これらの課題を解決し循環型社会の実現に貢献することが責務である。
＜成長基盤＞合金鉄事業の外部環境依存リスクを補完し、安定した複合収益構造を持つ補助事業は当社の経営資源や技
術を最大限に活用できる領域であり、全社の成長率・利益率を大きく押し上げる「ドライバー」となる。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_204.pdf
s2_outline_204,4次,新日本電工株式会社,2,補助事業の概要,2,other,その他Box,＜設備投資の概要＞,74.3,160.29,462.6,448.92,vector_rectangle,false,"＜設備投資の概要＞
鹿島工場において既存の焼却灰電気溶融炉(1号〜4号)に加え、新たに「第5号電気溶
融炉(EM5)」および「前処理プラント」を建設し処理能力拡充と運転の最適化を図る。
＜第5号電気溶融炉(EM5)の内容＞
電気溶融炉付帯設備の改良により資源化効率向上を図ると共に、既存炉との連携に
よる統合運転体制を構築し、年間処理能力を約3.2万トン増強する。あわせてDX技
EM4外観 ： 炉体
術を活用し省人化と操業安定性を高めることで、将来的なスマートファクトリー化
の基盤を整える。 炉蓋部
＜前処理プラントの内容＞
乾燥・選別・磁選などの工程を通じて原料灰の性状を安定化させ、処理効率と装置
寿命を向上させる。また、既存設備の改良・改善により重金属や異物除去効率を向
上させ、焼却灰処理歩留と収益性の改善を図る。
＜2030年目標に向けた本事業の戦略的位置づけと賃上げ効果＞
本取組は、焼却灰資源化事業において2030年までに7基体制・年間処理能力22万ト
ンの実現を目指す中長期計画の第一フェーズを担うものであり、2030年に売上高
1,100億円以上、経常利益130億円以上という全社目標の達成に向けた成長エンジン
として重要な役割を果たす。また経常利益の着実な積み上げにより、2027年比で
「+6.5％」の水準を見込む従業員賃金の持続的な引き上げにもつなげていく。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_204.pdf
s2_outline_206,4次,能勢酒造株式会社,1,長期成長ビジョン,1,external_motivation,外発的動機,外発的動機,383.63,112.12,754.88,321.37,vector_rectangle,false,"外発的動機
• 環境問題の中で脱プラは日本が欧州に比べて大きく遅れてい
る。マイクロプラスチックの問題等で、世界のガラス瓶の需要は
欧州を中心に拡大中、今後もさらに拡大していく見通である。
その中、日本は大手飲料メーカーのリターナブル飲料の撤退な
ど、海外の取組と大きく乖離している。
• その中でも、ミネラルウォーターマーケットでは、ガラス瓶入りの需
要は増えており、今後さらに拡大していくと思われる。
• 当社の取引先である良品計画（無印良品）様は、脱プラに
対する意識が高い。現在、約３０店舗で当社ブランドの商品
を取り扱っている。認証を取得することで、取り組みを深め、大
幅に取引を拡大できる見込みがある。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_206.pdf
s2_outline_206,4次,能勢酒造株式会社,1,長期成長ビジョン,2,long_term_vision,長期成長ビジョン（目指す姿・ビジネスモデル）,長期成長ビジョン（目指す姿・ビジネスモデル）,24.75,131.25,363.75,499.5,vector_rectangle,false,"長期成長ビジョン（目指す姿・ビジネスモデル）
• 当社の強みであるリターナブル瓶飲料の製造販売と地域資源を活
用した地サイダー・リキュールの開発、製造事業をさらに強化し、他
にない飲料ビジネスモデルを確立させる。
• 今春、新しいリターナブル瓶のモデルとして、栓抜きを必要としないプ
ルトップ型のリターナブル瓶を日本で初めて商品化した。このビジネ
スを拡大し、ミネラルウォーターだけでなく、緑茶などの他の飲料にも
広げて、日本にリターナブル瓶ビジネスをリードしていく会社になる。
• 地域資源を活用した飲料ビジネスにおいても、現在約10社の取り
組み先を有しており、この10社との取り組みを強化しながら、事業
を拡大させていき、このビジネスを大きな柱に育てていく。
• 新工場建設により、ISO等の国際認証を取得し、現在取引中の
良品計画様や日本ビール、生協様との取引を大きく拡大。認証
取得により、環境問題に高い意識を持つ取引先を大幅に増やして、
事業を拡大させる。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_206.pdf
s2_outline_206,4次,能勢酒造株式会社,1,長期成長ビジョン,3,internal_motivation,内発的動機,内発的動機,382.88,324.38,753.38,534.38,vector_rectangle,false,"内発的動機
地域社会への貢献に対する使命
• 当社は江戸中期創業の老舗企業であり、厳しい社会環境を
乗り越え、次世代に引き継いでいくことは重要な使命である。
• そのため、環境負荷が低いガラス瓶を使用した飲料の販売に
取り組んでいる
他社と差別化されたビジネスモデルの深化
• 当社は炭酸飲料の製造において、独自の製法を採用しており、
看板商品である能勢ソーダはG20でも採用され、高級バーを
はじめ多くの飲食店で利用されている。瓶入り飲料ならではの
高級感、非日常的要素が、当社の商品の価値を向上し、価
格競争が中心のペットボトルとは一線を画する",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_206.pdf
s2_outline_206,4次,能勢酒造株式会社,1,長期成長ビジョン,4,sales_target,売上成長目標,売上成長目標,33,371.25,352.5,486.75,vector_rectangle,false,"会社全体の売上成長目標（～2030年）
• 売上高成長率414％
• 売上高増加額23.5億円
会社全体の賃上げ目標
• 0.1%（直近事業年度～基準年度）
• 21.0%（基準年度～事業化報告3年目）",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_206.pdf
