case_id,round,company,page,page_role,source_method,confidence,baseline_year,baseline_sales_oku,target_year,target_sales_oku,increase_oku,increase_target_year,stated_rate_pct,stated_rate_target_year,stated_rate_type,stated_cumulative_growth_pct,calculated_cagr_pct,reported_cagr_pct,multiple,validation_status,selection_score,raw,pdf_url
s2_outline_2,3次,ガイア株式会社,1,長期成長ビジョン,sales_box_rectangle,high,2024,,2029,,57,2029,35.6,2029,CAGR明記,,,,,Box内明記値確認済み（算術検算対象外）,135,"競走馬育成事業 強い馬の活躍
会社全体の売上成長目標(～2029年度)売上成長目標（2024年度比）
• 2029年度までの会社全体の売上高年平均成長率35.6％
• 2029年度までの会社全体の売上高増加額57億円を目指す。
• 新事業のみのため2024年比較は割愛。2027年度比で149%を目指す。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_2.pdf
s2_outline_205,3次,八戸酒造株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,16.4,7.1,2030,14.28,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,143,"会社全体の売上成長目標（～2030年度）
• 売上高 16.4億円
• 売上高成長率 14.28％（2030年度）
• 売上高増加額 7.1億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_205.pdf
s2_outline_209,3次,株式会社ファーストダウン,1,長期成長ビジョン,sales_box_rectangle,high,2024,9380,2031,56,150,2031,267,2031,売上高成長率（定義未確定）,,-51.884655639761036,,,増加額不整合 / 成長率定義要確認,143,"会社全体の売上成長目標（～2031年）
• 2031年までに売上高成長率267%
• 2031年までに売上高増加額は9,380億円
※最新事業年度比較（24/8期 56億円⇒ 31/8期 150億円）",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_209.pdf
s2_outline_21,3次,健栄製薬株式会社,1,長期成長ビジョン,sales_box_rectangle,high,2023,,2030,,186,2030,7.8,2030,CAGR明記,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（2023年度～2030年度）
• 売上高成長率7.8％
• 売上高増加額186億円
会社全体の年平均",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_21.pdf
s2_outline_212,3次,キングパーツ株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,,53,2030,219,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（2023～2030年度）
売上高成長率︓219％
売上高増加額︓＋53億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_212.pdf
s2_outline_214,3次,株式会社 八天堂,1,長期成長ビジョン,sales_box_rectangle,high,2023,125,2030,66,46,2030,23.53,2030,CAGR明記,,-8.719864804257027,,,増加額不整合,143,"2030年度
2027年度
125億円
直近決算 66億円
2023年
46億円
売上高年平均成長率23.53％（23-30年度）
会社全体の売上成長目標（2023～2030年度）
売上高成長率：273％
売上高増加額：＋79億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_214.pdf
s2_outline_215,3次,昭和化工株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2031,,107,2031,98,2031,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（～2031年3月度）
• 売上高成長率+98％
• 売上高増加額107億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_215.pdf
s2_outline_216,3次,中本Fine Pack株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,,33.45,2030,17.01,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（～2030年12月期）
• 売上高成長率 17.01％
• 売上高増加額 33.45億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_216.pdf
s2_outline_22,3次,味覚糖株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,,305.8,2030,197.3,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"味覚糖（株）全体の売上成長目標（直近事業年度～2030年9月）
売上高成長率197.3％
売上高増加額305.8億円（75期314.2億→81期620億）
味覚糖（株）",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_22.pdf
s2_outline_229,3次,オーディエー株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,,101,2030,85,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"トとして公開。業界全体の効率化・デジタル化を促進する。
会社全体の売上成長目標（～30/7期）
• 売上高成長率+85％（直近決算期比）
• 売上高増加額+101億円（直近決算期比）",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_229.pdf
s2_outline_23,3次,大和鋼業株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,,47.8,2030,59.8,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標(～2030年度）
• 売上高成長率+59.8％
• 売上高増加額+47.8億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_23.pdf
s2_outline_232,3次,株式会社モリシタ,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,,43,2030,301,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"コンソーシアム全体の売上成長目標
（2023～2030年度）
• 売上高成長率 301％ コンソーシアム形式各社の合計数値
• 売上高増加額 43億円
コンソーシアム全体の",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_232.pdf
s2_outline_234,3次,日本エア・リキード合同会社,1,長期成長ビジョン,sales_box_rectangle,high,2024,,2030,,1022,2030,93,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（～2030年）
• 売上高成長率年93.0%(2024年度比)
• 売上高増加額1,022億円(2024年度比)",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_234.pdf
s2_outline_24,3次,高知食糧株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2035,200,126,2035,8.9,2035,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,113,"会社全体の売上成⾧目標（2035年）
売上高:２００億円企業をめざす
• 売上高成⾧率: 8.9％
• 売上高増加額:126億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_24.pdf
s2_outline_25,3次,有限会社ホテル十勝屋,2,長期成長ビジョン,sales_box_rectangle,high,,,2030,,35.6,2030,280.3,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,131,"会社全体の売上成長目標（2030年度）
• 売上高成長率280.3％
• 売上高増加額35.6億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_25.pdf
s2_outline_26,3次,株式会社ティーケーシン,1,長期成長ビジョン,sales_box_rectangle,high,2025,112,2030,112,50.6,2030,16.3,2030,売上高成長率（定義未確定）,,0,,,増加額不整合 / 成長率定義要確認,143,"会社全体の売上成長目標（2030年4月期：売上目標112億円）
• 売上高成長率：16.3％
• 売上高増加額（2025年4月期から2030年4月期）：+50.6億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_26.pdf
s2_outline_27,3次,株式会社ライト製作所,1,長期成長ビジョン,left_column_sales_band,medium,,,,160,,,,,,,,,2,Box内明記値確認済み（算術検算対象外）,47,"精密メカトロニクス技術を強みとし、医療機器・半導体製造装置の発展を通じて、世界の人々の健康と幸福に
貢献し、売上高160億円(現状の2倍)を目指して地域の雇用創出と持続的な賃上げを実現する",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_27.pdf
s2_outline_3,3次,さくら不動産株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2029,,52.9,2029,19,2029,CAGR明記,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（～2029年度）
• 売上高成長率19.0％（年平均成長率）
• 売上高増加額52.9億円（直近事業年度比285%）
注）直近期～事業化報告最終年度のコンソーシアム合算で記載",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_3.pdf
s2_outline_30,3次,東洋スクリーン工業株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2029,,38,2029,217,2029,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（～2029年）
• 売上高成長率217％（直近事業年度比）
• 売上高増加額38億円（直近事業年度比）",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_30.pdf
s2_outline_31,3次,アトム株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,,179,2030,14.5,2030,CAGR明記,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（～2030年9月期）
• 売上高年平均成長率14.5％
• 売上高増加額179億円（直近期比）",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_31.pdf
s2_outline_32,3次,第一物産株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2031,,53.7,2031,128.4,2031,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,105,"会社全体の売上成⾧目標（～31/8期）
• 売上高成⾧率+128.4％（直近決算期比）
• 売上高増加額+53.7億円（直近決算期比）",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_32.pdf
s2_outline_33,3次,株式会社浪速ポンプ製作所,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,,84,2030,20,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（基準日～2030年）
• 売上高成長率 20％
• 売上高増加額 84億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_33.pdf
s2_outline_34,3次,フタバ食品株式会社,1,長期成長ビジョン,sales_box_rectangle,high,2024,118.9,2030,231.1,350,2030,51.4,2030,売上高成長率（定義未確定）,,11.712820043124971,,,増加額不整合 / 成長率定義要確認,143,"売上成長目標（2024年8月期～2030年8月期）
• 売上高成長率 51.4％
• 売上高増加額 118.9億円
(2024/3期 売上高231.1億円に対して、2030/8期 売上高350億円)",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_34.pdf
s2_outline_35,3次,株式会社北海道ちぬやファーム,1,長期成長ビジョン,visual_manual_override,high,,,2030,,261,2030,176.8,2030,累積成長率明記,,,,,原本画像目視確認済み,85,2030年までのコンソーシアム全体：売上高成長率176.8%（直近期比）、売上高増加額261億円（直近期比）,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_35.pdf
s2_outline_37,3次,ノーラエンジニアリング株式会社,1,長期成長ビジョン,visual_manual_override,high,,,2030,100,53,2030,13.6,2030,売上高成長率（定義未確定）,,,,,原本画像目視確認済み,123,"会社全体の売上成長目標（～2030年7月期）
売上高成長率：コンソーシアム合計13.6%
売上高増加額：コンソーシアム合計53億円（2030年7月期 売上高100億円）",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_37.pdf
s2_outline_39,3次,名古屋東部陸運株式会社,1,長期成長ビジョン,sales_box_rectangle,high,2027,,2031,453,190,2031,14.8,2031,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,143,"会社全体の売上成長目標（2027年～2031年）
• 売上高成長率14.8％
• 売上高増加額190億円（2031年売上高：453億円）",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_39.pdf
s2_outline_40,3次,株式会社英楽,1,長期成長ビジョン,sales_box_rectangle,high,2024,,2030,,31.9,2030,433.8,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標
（2024年4月期～2030年4月期）
• 売上高成長率 +433.8％
• 売上高増加額 31.9億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_40.pdf
s2_outline_41,3次,藤本化学製品株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2035,500,314,2035,,,,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（～2035年）
• 当社は2035年度に売上高500億円を目指す。
• これに向けて、2035年度では直近決算期比で売上高増加
率+169％、売上高増加額314億円を達成する。",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_41.pdf
s2_outline_42,3次,中央製乳株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,,54,2030,57,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（～2030年）
• 売上高成長率：57％
• 売上高増加額：54億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_42.pdf
s2_outline_43,3次,近江鍛工株式会社,4,長期成長ビジョン,sales_box_rectangle,high,,,2030,156,144,2030,11.5,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,139,"会社全体の売上成長目標（2024→30年）
• 全社売上高 156億円→300億円
• 全社売上高成長率 11.5％/年
• 売上高増加額 ＋144億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_43.pdf
s2_outline_44,3次,株式会社アヤボ,1,長期成長ビジョン,sales_box_rectangle,high,2025,,2030,,16,2030,20,2030,CAGR明記,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（2025年度～2030年度）
• 売上高成長率２０％（年平均）
• 売上高増加額１６億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_44.pdf
s2_outline_45,3次,株式会社田中食品興業所,1,長期成長ビジョン,sales_box_rectangle,high,2024,,2031,,63,2031,150,2031,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,105,"会社全体の売上成⻑目標（〜2031年7月期）
•
売上高成⻑率150.0％（2024年7月期⽐）
•
売上高増加額63億円（2024年7月期⽐）",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_45.pdf
s2_outline_46,3次,カンケンテクノ株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,,318,2030,13.7,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,105,"グループ全体の売上成⾧目標（2024～2030年）
• 売上高成⾧率13.7％（267億円→585億円）
• 売上高増加額318億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_46.pdf
s2_outline_47,3次,INTLOOP株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,,729,2030,24.3,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,105,"会社全体の売上成⾧目標（～2030年/連結）
• 売上高成⾧率: 24.3％(FY24実績比)
• 売上高増加額:729億円(FY24実績比)",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_47.pdf
s2_outline_48,3次,株式会社サンワ,1,長期成長ビジョン,sales_box_rectangle,high,,,2031,,46,2031,12.2,2031,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"会社全体の売上成長目標（～31年9月期）
• 売上高成長率12.2％
• 売上高増加額46億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_48.pdf
s2_outline_49,3次,白鷺特殊鋼株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,,81,2030,187,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"2社合計の売上成長目標（～2030年）
• 売上高成長率187％
• 売上高増加額81億円",https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_49.pdf
