case_id,round,company,metric_no,metric_label,company_value,applicant_median,relative_gap_below_benchmark,absolute_relative_gap_lt_1pct,absolute_relative_gap_lt_5pct,absolute_relative_gap_lt_10pct,primary_core28
s2_outline_182,4次,株式会社北十,11,年平均役員報酬の伸び,7.0,5.5,-0.2727272727272727,False,False,False,False
s2_outline_190,3次,伊藤光学工業株式会社,11,年平均役員報酬の伸び,5.5,5.0,-0.1,False,False,False,False
s2_outline_196,4次,岩手雪運株式会社,11,年平均役員報酬の伸び,4.6,5.5,0.1636363636363637,False,False,False,False
s2_outline_219,4次,株式会社ナリコマフード,11,年平均役員報酬の伸び,0.0,5.5,1.0,False,False,False,False
s1_outline__207,1次,株式会社ジェイ・イー・ティ,11,年平均役員報酬の伸び,5.0,3.4,-0.4705882352941177,False,False,False,False
s1_outline_173,2次,中央紙通商株式会社,11,年平均役員報酬の伸び,6.1,4.4,-0.3863636363636362,False,False,False,False
s2_outline_43,3次,近江鍛工株式会社,11,年平均役員報酬の伸び,5.0,5.0,0.0,True,True,True,False
s2_outline_69,3次,松村フーズ株式会社,11,年平均役員報酬の伸び,4.6,5.0,0.08000000000000007,False,False,True,False
s2_outline_127,4次,株式会社キィポーション,11,年平均役員報酬の伸び,4.5,5.5,0.18181818181818182,False,False,False,False
s2_outline_184,4次,日電精密工業株式会社,11,年平均役員報酬の伸び,7.0,5.5,-0.2727272727272727,False,False,False,False
s1_outline_13,1次,株式会社アロン社,11,年平均役員報酬の伸び,5.0,3.4,-0.4705882352941177,False,False,False,False
s1_outline_51,1次,株式会社西部技研,11,年平均役員報酬の伸び,5.0,3.4,-0.4705882352941177,False,False,False,False
s1_outline_74,1次,株式会社ユニシス,11,年平均役員報酬の伸び,3.0,3.4,0.11764705882352938,False,False,False,False
s2_outline_113,4次,株式会社アダチ,11,年平均役員報酬の伸び,6.5,5.5,-0.18181818181818182,False,False,False,False
s2_outline_143,4次,株式会社ライズクリエイション,11,年平均役員報酬の伸び,6.8,5.5,-0.23636363636363633,False,False,False,False
s2_outline_167,4次,株式会社カネヒロ,11,年平均役員報酬の伸び,6.5,5.5,-0.18181818181818182,False,False,False,False
s2_outline_193,4次,ソントン食品株式会社,11,年平均役員報酬の伸び,5.0,5.5,0.09090909090909091,False,False,True,False
s2_outline_217,4次,院庄林業株式会社,11,年平均役員報酬の伸び,6.2,5.5,-0.12727272727272732,False,False,False,False
s2_outline_227,4次,株式会社トノックス,11,年平均役員報酬の伸び,5.7,5.5,-0.0363636363636364,False,True,True,False
s1_outline__204,2次,メック株式会社,11,年平均役員報酬の伸び,3.0,4.4,0.31818181818181823,False,False,False,False
s1_outline_147,1次,株式会社ｂｕｄ梱包出荷サポート,11,年平均役員報酬の伸び,5.0,3.4,-0.4705882352941177,False,False,False,False
s1_outline_79,1次,スーパー工業株式会社,11,年平均役員報酬の伸び,5.0,3.4,-0.4705882352941177,False,False,False,False
s2_outline_46,3次,カンケンテクノ株式会社,11,年平均役員報酬の伸び,5.3,5.0,-0.05999999999999996,False,False,True,False
s2_outline_60,3次,株式会社トッカコーポレーション,11,年平均役員報酬の伸び,4.5,5.0,0.1,False,False,False,False
s2_outline_132,4次,株式会社コハラ,11,年平均役員報酬の伸び,7.0,5.5,-0.2727272727272727,False,False,False,False
s1_outline_86,1次,グローバル・テック株式会社,11,年平均役員報酬の伸び,4.45,3.4,-0.3088235294117648,False,False,False,False
s1_outline__183,2次,スズキハイテック株式会社,11,年平均役員報酬の伸び,5.0,4.4,-0.13636363636363627,False,False,False,False
s1_outline__202,2次,アライドコーヒーロースターズ株式会社,11,年平均役員報酬の伸び,4.0,4.4,0.09090909090909098,False,False,True,False
s1_outline_61,1次,三恵工業株式会社,11,年平均役員報酬の伸び,3.0,3.4,0.11764705882352938,False,False,False,False
s1_outline_69,1次,NAX JAPAN株式会社,11,年平均役員報酬の伸び,5.0,3.4,-0.4705882352941177,False,False,False,False
s1_outline_91,1次,矢田工業株式会社,11,年平均役員報酬の伸び,0.0,3.4,1.0,False,False,False,False
s1_outline_106,1次,株式会社シーエル,11,年平均役員報酬の伸び,5.2,3.4,-0.5294117647058825,False,False,False,False
s1_outline_112,2次,株式会社八芳園,11,年平均役員報酬の伸び,4.1,4.4,0.06818181818181834,False,False,True,False
s1_outline_121,2次,土佐鶴酒造株式会社,11,年平均役員報酬の伸び,4.4,4.4,0.0,True,True,True,False
s1_outline_128,2次,株式会社ただおザウルス,11,年平均役員報酬の伸び,5.0,4.4,-0.13636363636363627,False,False,False,False
s1_outline_130,2次,小林酒造株式会社,11,年平均役員報酬の伸び,6.8,4.4,-0.5454545454545453,False,False,False,False
s1_outline_134,2次,株式会社コンメックス,11,年平均役員報酬の伸び,5.0,4.4,-0.13636363636363627,False,False,False,False
s1_outline_137,2次,総武機械株式会社,11,年平均役員報酬の伸び,5.0,4.4,-0.13636363636363627,False,False,False,False
s1_outline_157,2次,ハマダコンフェクト株式会社,11,年平均役員報酬の伸び,6.0,4.4,-0.36363636363636354,False,False,False,False
s1_outline_158,2次,平和食品工業株式会社,11,年平均役員報酬の伸び,4.5,4.4,-0.022727272727272645,False,True,True,False
s1_outline_174,2次,株式会社Ｐｌａｎ・Ｄｏ・Ｓｅｅ琉球,11,年平均役員報酬の伸び,49.0,4.4,-10.136363636363637,False,False,False,False
s2_outline_1,3次,株式会社角藤,11,年平均役員報酬の伸び,5.0,5.0,0.0,True,True,True,False
s2_outline_13,3次,フジセイコー株式会社,11,年平均役員報酬の伸び,6.0,5.0,-0.2,False,False,False,False
s2_outline_45,3次,株式会社田中食品興業所,11,年平均役員報酬の伸び,5.0,5.0,0.0,True,True,True,False
s2_outline_58,3次,巴工業株式会社,11,年平均役員報酬の伸び,5.0,5.0,0.0,True,True,True,False
s2_outline_66,3次,トクセン工業株式会社,11,年平均役員報酬の伸び,6.0,5.0,-0.2,False,False,False,False
s2_outline_84,3次,株式会社ジョヴィ,11,年平均役員報酬の伸び,7.1,5.0,-0.41999999999999993,False,False,False,False
s2_outline_88,3次,モルツウェル株式会社,11,年平均役員報酬の伸び,5.0,5.0,0.0,True,True,True,False
s2_outline_104,3次,アイサービス株式会社,11,年平均役員報酬の伸び,6.0,5.0,-0.2,False,False,False,False
s2_outline_150,4次,株式会社玉子屋,11,年平均役員報酬の伸び,6.0,5.5,-0.09090909090909091,False,False,True,False
s2_outline_199,4次,日本毛織株式会社,11,年平均役員報酬の伸び,5.0,5.5,0.09090909090909091,False,False,True,False
s2_outline_229,3次,オーディエー株式会社,11,年平均役員報酬の伸び,6.1,5.0,-0.21999999999999992,False,False,False,False
s1_outline__182,2次,埼玉機器株式会社,11,年平均役員報酬の伸び,5.0,4.4,-0.13636363636363627,False,False,False,False
s1_outline__188,1次,山城金属株式会社,11,年平均役員報酬の伸び,10.0,3.4,-1.9411764705882353,False,False,False,False
s1_outline__205,2次,ヤマシンスチール株式会社,11,年平均役員報酬の伸び,3.4,4.4,0.22727272727272735,False,False,False,False
s1_outline_19,1次,株式会社XEN GROUP,11,年平均役員報酬の伸び,4.0,3.4,-0.17647058823529416,False,False,False,False
s1_outline_42,1次,株式会社山田ドビー,11,年平均役員報酬の伸び,3.7,3.4,-0.08823529411764713,False,False,True,False
s2_outline_9,3次,株式会社マルト水谷,11,年平均役員報酬の伸び,5.0,5.0,0.0,True,True,True,False
s2_outline_37,3次,ノーラエンジニアリング株式会社,11,年平均役員報酬の伸び,6.1,5.0,-0.21999999999999992,False,False,False,False
s2_outline_49,3次,白鷺特殊鋼株式会社,11,年平均役員報酬の伸び,6.7,5.0,-0.34,False,False,False,False
s2_outline_61,3次,株式会社川金コアテック,11,年平均役員報酬の伸び,5.5,5.0,-0.1,False,False,False,False
s2_outline_73,3次,株式会社ライジング,11,年平均役員報酬の伸び,7.0,5.0,-0.4,False,False,False,False
s2_outline_80,3次,株式会社レイズ,11,年平均役員報酬の伸び,5.0,5.0,0.0,True,True,True,False
s2_outline_93,3次,東亜工業株式会社,11,年平均役員報酬の伸び,5.0,5.0,0.0,True,True,True,False
s2_outline_97,3次,中村土建株式会社,11,年平均役員報酬の伸び,5.0,5.0,0.0,True,True,True,False
s2_outline_98,3次,ホーコス株式会社,11,年平均役員報酬の伸び,5.0,5.0,0.0,True,True,True,False
s2_outline_123,3次,東洋ケアサービス株式会社,11,年平均役員報酬の伸び,5.0,5.0,0.0,True,True,True,False
s2_outline_188,3次,株式会社ユビタス,11,年平均役員報酬の伸び,5.0,5.0,0.0,True,True,True,False
s2_outline_201,4次,ハムリー株式会社,11,年平均役員報酬の伸び,5.0,5.5,0.09090909090909091,False,False,True,False
s2_outline_207,4次,ロートニッテン株式会社,11,年平均役員報酬の伸び,5.0,5.5,0.09090909090909091,False,False,True,False
s2_outline_213,4次,ファインプラス株式会社,11,年平均役員報酬の伸び,5.3,5.5,0.0363636363636364,False,True,True,False
s2_outline_226,4次,日本海精錬株式会社,11,年平均役員報酬の伸び,6.3,5.5,-0.14545454545454542,False,False,False,False
s1_outline_9,1次,株式会社Pale Blue,11,年平均役員報酬の伸び,3.48,3.4,-0.023529411764705903,False,True,True,False
s1_outline_87,1次,トーカロ株式会社,11,年平均役員報酬の伸び,4.0,3.4,-0.17647058823529416,False,False,False,False
s1_outline_149,2次,株式会社共同物流サービス,11,年平均役員報酬の伸び,4.0,4.4,0.09090909090909098,False,False,True,False
s1_outline_150,2次,三笠産業株式会社,11,年平均役員報酬の伸び,4.4,4.4,0.0,True,True,True,False
s2_outline_90,3次,有価物回収協業組合　石坂グループ,11,年平均役員報酬の伸び,15.0,5.0,-2.0,False,False,False,False
s2_outline_125,4次,株式会社タンケンシールセーコウ,11,年平均役員報酬の伸び,6.2,5.5,-0.12727272727272732,False,False,False,False
s2_outline_166,4次,株式会社新潟食品運輸,11,年平均役員報酬の伸び,6.5,5.5,-0.18181818181818182,False,False,False,False
s1_outline_29,1次,株式会社三和テスコ,11,年平均役員報酬の伸び,3.83,3.4,-0.12647058823529417,False,False,False,False
s2_outline_2,3次,ガイア株式会社,11,年平均役員報酬の伸び,5.95,5.0,-0.19000000000000003,False,False,False,False
s2_outline_31,3次,アトム株式会社,11,年平均役員報酬の伸び,5.5,5.0,-0.1,False,False,False,False
s2_outline_117,4次,瀬戸内海印刷株式会社,11,年平均役員報酬の伸び,7.0,5.5,-0.2727272727272727,False,False,False,False
s2_outline_118,4次,株式会社光洋,11,年平均役員報酬の伸び,5.0,5.5,0.09090909090909091,False,False,True,False
s2_outline_133,4次,株式会社ユタカ,11,年平均役員報酬の伸び,7.0,5.5,-0.2727272727272727,False,False,False,False
s2_outline_138,4次,株式会社ジーケーエス,11,年平均役員報酬の伸び,5.3,5.5,0.0363636363636364,False,True,True,False
s2_outline_146,4次,セーレンアドバンストマテリアルズ株式会社,11,年平均役員報酬の伸び,7.3,5.5,-0.3272727272727272,False,False,False,False
s2_outline_162,4次,三恵株式会社,11,年平均役員報酬の伸び,5.0,5.5,0.09090909090909091,False,False,True,False
s2_outline_170,4次,鈴木鉄工株式会社,11,年平均役員報酬の伸び,6.5,5.5,-0.18181818181818182,False,False,False,False
s2_outline_180,4次,株式会社森田あられ,11,年平均役員報酬の伸び,7.0,5.5,-0.2727272727272727,False,False,False,False
s2_outline_202,4次,東海デキストリン株式会社,11,年平均役員報酬の伸び,6.5,5.5,-0.18181818181818182,False,False,False,False
s2_outline_211,4次,アサヒプリテック株式会社,11,年平均役員報酬の伸び,6.5,5.5,-0.18181818181818182,False,False,False,False
s1_outline_73,1次,株式会社大昌鉄工所,11,年平均役員報酬の伸び,4.8,3.4,-0.4117647058823529,False,False,False,False
s2_outline_6,3次,株式会社上野凮月堂,11,年平均役員報酬の伸び,6.0,5.0,-0.2,False,False,False,False
s2_outline_177,4次,八光エルアール株式会社,11,年平均役員報酬の伸び,5.8,5.5,-0.054545454545454515,False,False,True,False
s1_outline_105,1次,中外医薬生産株式会社,11,年平均役員報酬の伸び,8.4,3.4,-1.4705882352941178,False,False,False,False
s1_outline__191,2次,株式会社カナイ,11,年平均役員報酬の伸び,4.0,4.4,0.09090909090909098,False,False,True,False
s1_outline_1,1次,株式会社岩崎電機製作所,11,年平均役員報酬の伸び,5.0,3.4,-0.4705882352941177,False,False,False,False
s1_outline_5,1次,大森機械工業株式会社,11,年平均役員報酬の伸び,4.0,3.4,-0.17647058823529416,False,False,False,False
s1_outline_10,1次,株式会社プレジィール,11,年平均役員報酬の伸び,11.1,3.4,-2.264705882352941,False,False,False,False
s1_outline_21,1次,株式会社くまさんメディクス,11,年平均役員報酬の伸び,0.0,3.4,1.0,False,False,False,False
s1_outline_48,1次,SINGS株式会社,11,年平均役員報酬の伸び,5.9,3.4,-0.735294117647059,False,False,False,False
s1_outline_92,1次,アサヒフォージ株式会社,11,年平均役員報酬の伸び,4.01,3.4,-0.17941176470588233,False,False,False,False
s1_outline_100,1次,マリンフード株式会社,11,年平均役員報酬の伸び,4.0,3.4,-0.17647058823529416,False,False,False,False
s1_outline_115,2次,株式会社国際エキスプレス,11,年平均役員報酬の伸び,5.6,4.4,-0.27272727272727254,False,False,False,False
s1_outline_117,2次,信越理研株式会社,11,年平均役員報酬の伸び,5.35,4.4,-0.21590909090909072,False,False,False,False
s1_outline_122,2次,岸和田製鋼株式会社,11,年平均役員報酬の伸び,4.0,4.4,0.09090909090909098,False,False,True,False
s1_outline_135,2次,株式会社永井運送,11,年平均役員報酬の伸び,8.0,4.4,-0.818181818181818,False,False,False,False
s1_outline_138,2次,菅野包装資材株式会社,11,年平均役員報酬の伸び,6.5,4.4,-0.4772727272727271,False,False,False,False
s1_outline_148,2次,株式会社しばた工芸,11,年平均役員報酬の伸び,4.0,4.4,0.09090909090909098,False,False,True,False
s1_outline_151,2次,四国医療サービス株式会社,11,年平均役員報酬の伸び,10.1,4.4,-1.2954545454545452,False,False,False,False
s1_outline_167,2次,銘建工業株式会社,11,年平均役員報酬の伸び,5.0,4.4,-0.13636363636363627,False,False,False,False
s2_outline_34,3次,フタバ食品株式会社,11,年平均役員報酬の伸び,6.0,5.0,-0.2,False,False,False,False
s2_outline_51,3次,有楽製菓株式会社,11,年平均役員報酬の伸び,5.6,5.0,-0.11999999999999993,False,False,False,False
s2_outline_152,4次,株式会社大熊製作所,11,年平均役員報酬の伸び,6.0,5.5,-0.09090909090909091,False,False,True,False
s2_outline_153,4次,コモライフ株式会社,11,年平均役員報酬の伸び,5.5,5.5,0.0,True,True,True,False
s2_outline_154,4次,アルフレッド株式会社,11,年平均役員報酬の伸び,10.0,5.5,-0.8181818181818182,False,False,False,False
s2_outline_163,4次,MHT株式会社,11,年平均役員報酬の伸び,6.0,5.5,-0.09090909090909091,False,False,True,False
s2_outline_174,4次,ナカネ新建材株式会社,11,年平均役員報酬の伸び,6.5,5.5,-0.18181818181818182,False,False,False,False
s2_outline_176,4次,北アルプス飲料株式会社,11,年平均役員報酬の伸び,49.4,5.5,-7.9818181818181815,False,False,False,False
s1_outline__208,2次,日本電波工業株式会社,11,年平均役員報酬の伸び,2.5,4.4,0.4318181818181819,False,False,False,False
s1_outline_3,1次,株式会社堀場エステック,11,年平均役員報酬の伸び,3.57,3.4,-0.04999999999999998,False,False,True,False
s1_outline_22,1次,BBSジャパン株式会社,11,年平均役員報酬の伸び,4.0,3.4,-0.17647058823529416,False,False,False,False
s1_outline_68,1次,株式会社ミマキエンジニアリング,11,年平均役員報酬の伸び,5.0,3.4,-0.4705882352941177,False,False,False,False
s1_outline_154,2次,中央観光株式会社,11,年平均役員報酬の伸び,5.7,4.4,-0.2954545454545454,False,False,False,False
s1_outline_166,2次,株式会社福地建設,11,年平均役員報酬の伸び,5.0,4.4,-0.13636363636363627,False,False,False,False
s2_outline_8,3次,牛乳石鹸共進社株式会社,11,年平均役員報酬の伸び,6.0,5.0,-0.2,False,False,False,False
s2_outline_14,3次,スギムラ化学工業株式会社,11,年平均役員報酬の伸び,6.0,5.0,-0.2,False,False,False,False
s2_outline_62,3次,株式会社エネルギーギャップ,11,年平均役員報酬の伸び,6.0,5.0,-0.2,False,False,False,False
s2_outline_67,3次,千代田空調機器株式会社,11,年平均役員報酬の伸び,5.0,5.0,0.0,True,True,True,False
s2_outline_79,3次,大京株式会社,11,年平均役員報酬の伸び,8.0,5.0,-0.6,False,False,False,False
s2_outline_160,4次,株式会社ダイドー,11,年平均役員報酬の伸び,6.5,5.5,-0.18181818181818182,False,False,False,False
s2_outline_215,3次,昭和化工株式会社,11,年平均役員報酬の伸び,5.0,5.0,0.0,True,True,True,False
s2_outline_220,4次,富田薬品株式会社,11,年平均役員報酬の伸び,6.5,5.5,-0.18181818181818182,False,False,False,False
s2_outline_230,4次,株式会社アイ・グラン・ソリューション,11,年平均役員報酬の伸び,0.0,5.5,1.0,False,False,False,False
s2_outline_157,4次,株式会社ワイズマート,11,年平均役員報酬の伸び,8.0,5.5,-0.45454545454545453,False,False,False,False
s2_outline_231,4次,創建ホーム株式会社,11,年平均役員報酬の伸び,5.7,5.5,-0.0363636363636364,False,True,True,False
s2_outline_21,3次,健栄製薬株式会社,11,年平均役員報酬の伸び,6.5,5.0,-0.3,False,False,False,False
s2_outline_39,3次,名古屋東部陸運株式会社,11,年平均役員報酬の伸び,5.5,5.0,-0.1,False,False,False,False
s2_outline_191,4次,株式会社ビクトリー,11,年平均役員報酬の伸び,8.0,5.5,-0.45454545454545453,False,False,False,False
s1_outline_93,1次,ウイング株式会社,11,年平均役員報酬の伸び,4.3,3.4,-0.2647058823529412,False,False,False,False
s1_outline_155,2次,株式会社スギノマシン,11,年平均役員報酬の伸び,4.0,4.4,0.09090909090909098,False,False,True,False
s1_outline_108,2次,株式会社ミラプロ,11,年平均役員報酬の伸び,5.0,4.4,-0.13636363636363627,False,False,False,False
s1_outline_43,1次,丸井産業株式会社,11,年平均役員報酬の伸び,5.0,3.4,-0.4705882352941177,False,False,False,False
s1_outline_99,1次,株式会社オーレック,11,年平均役員報酬の伸び,5.0,3.4,-0.4705882352941177,False,False,False,False
s1_outline_101,1次,株式会社正興電機製作所,11,年平均役員報酬の伸び,5.0,3.4,-0.4705882352941177,False,False,False,False
s1_outline_110,2次,株式会社菰下鎔断,11,年平均役員報酬の伸び,4.6,4.4,-0.04545454545454529,False,True,True,False
s1_outline_111,2次,株式会社向山工場,11,年平均役員報酬の伸び,5.0,4.4,-0.13636363636363627,False,False,False,False
s1_outline_119,1次,株式会社フルヤ金属,11,年平均役員報酬の伸び,4.0,3.4,-0.17647058823529416,False,False,False,False
s1_outline_136,2次,まねき食品株式会社,11,年平均役員報酬の伸び,7.65,4.4,-0.7386363636363635,False,False,False,False
s2_outline_63,3次,エックスサーバー株式会社,11,年平均役員報酬の伸び,10.2,5.0,-1.0399999999999998,False,False,False,False
s2_outline_187,4次,石坂産業株式会社,11,年平均役員報酬の伸び,6.0,5.5,-0.09090909090909091,False,False,True,False
s1_outline_17,1次,進工業株式会社,11,年平均役員報酬の伸び,5.0,3.4,-0.4705882352941177,False,False,False,False
s2_outline_18,3次,DOWAパワーデバイス株式会社,11,年平均役員報酬の伸び,6.5,5.0,-0.3,False,False,False,False
s2_outline_71,3次,至誠堂製薬株式会社,11,年平均役員報酬の伸び,7.5,5.0,-0.5,False,False,False,False
s2_outline_86,3次,ヤマトスチール株式会社,11,年平均役員報酬の伸び,6.0,5.0,-0.2,False,False,False,False
s2_outline_130,4次,株式会社ピカソナチュラルズ,11,年平均役員報酬の伸び,7.5,5.5,-0.36363636363636365,False,False,False,False
s2_outline_186,3次,株式会社PXP,11,年平均役員報酬の伸び,5.0,5.0,0.0,True,True,True,False
s1_outline_84,1次,株式会社マグナ・ワイヤレス,11,年平均役員報酬の伸び,7.0,3.4,-1.0588235294117647,False,False,False,False
s1_outline_129,2次,株式会社浜屋,11,年平均役員報酬の伸び,7.0,4.4,-0.5909090909090908,False,False,False,False
s2_outline_141,4次,古川電気工業株式会社,11,年平均役員報酬の伸び,6.6,5.5,-0.19999999999999993,False,False,False,False
s2_outline_144,4次,株式会社シー・エス・ケイ,11,年平均役員報酬の伸び,7.0,5.5,-0.2727272727272727,False,False,False,False
s2_outline_189,4次,吉田海運ロジソリューションズ株式会社,11,年平均役員報酬の伸び,7.0,5.5,-0.2727272727272727,False,False,False,False
s2_outline_131,4次,株式会社中村畜産,11,年平均役員報酬の伸び,6.0,5.5,-0.09090909090909091,False,False,True,False
s2_outline_183,4次,ナカシマヘルスフォース株式会社,11,年平均役員報酬の伸び,6.5,5.5,-0.18181818181818182,False,False,False,False
s2_outline_225,4次,株式会社山本製作所,11,年平均役員報酬の伸び,6.0,5.5,-0.09090909090909091,False,False,True,False
s1_outline_131,2次,株式会社遠藤写真工芸所,11,年平均役員報酬の伸び,4.8,4.4,-0.09090909090909079,False,False,True,False
s1_outline_109,2次,マイクロカット株式会社,11,年平均役員報酬の伸び,6.0,4.4,-0.36363636363636354,False,False,False,False
s1_outline_139,2次,川﨑工業株式会社,11,年平均役員報酬の伸び,4.5,4.4,-0.022727272727272645,False,True,True,False
s2_outline_82,3次,ハマダレクテック株式会社,11,年平均役員報酬の伸び,8.4,5.0,-0.68,False,False,False,False
s2_outline_165,4次,株式会社南鐵建,11,年平均役員報酬の伸び,6.4,5.5,-0.1636363636363637,False,False,False,False
s2_outline_173,3次,栄屋乳業株式会社,11,年平均役員報酬の伸び,6.0,5.0,-0.2,False,False,False,False
s1_outline__203,2次,株式会社東映京都スタジオ,11,年平均役員報酬の伸び,11.6,4.4,-1.636363636363636,False,False,False,False
s1_outline_2,1次,株式会社アイ・テック,11,年平均役員報酬の伸び,8.0,3.4,-1.352941176470588,False,False,False,False
s1_outline_140,2次,新生電子株式会社,11,年平均役員報酬の伸び,5.0,4.4,-0.13636363636363627,False,False,False,False
s2_outline_139,4次,株式会社エルス,11,年平均役員報酬の伸び,7.0,5.5,-0.2727272727272727,False,False,False,False
s1_outline__181,2次,株式会社ホテルニューアワジ,13,全社売上高に対する投資額割合（近似）,120.94395280235987,48.0,-1.5196656833824973,False,False,False,True
s1_outline__195,2次,アシザワ・ファインテック株式会社,13,全社売上高に対する投資額割合（近似）,88.02816901408451,48.0,-0.8339201877934274,False,False,False,False
s2_outline_99,3次,株式会社シュゼット・ホールディングス,13,全社売上高に対する投資額割合（近似）,64.15792720542875,57.0,-0.1255776702706798,False,False,False,True
s1_outline_27,1次,株式会社クラタ,13,全社売上高に対する投資額割合（近似）,40.42553191489362,50.0,0.19148936170212763,False,False,False,False
s1_outline_39,1次,株式会社ハウゼコ,13,全社売上高に対する投資額割合（近似）,41.30434782608695,50.0,0.17391304347826092,False,False,False,False
s1_outline_49,1次,株式会社ＡＫシステム,13,全社売上高に対する投資額割合（近似）,50.22831050228311,50.0,-0.00456621004566216,True,True,True,False
s1_outline_63,1次,株式会社オティックスホールディングス,13,全社売上高に対する投資額割合（近似）,202.4390243902439,50.0,-3.048780487804878,False,False,False,True
s1_outline_164,1次,株式会社福砂屋グループ,13,全社売上高に対する投資額割合（近似）,67.40196078431373,50.0,-0.3480392156862746,False,False,False,False
s2_outline_145,4次,株式会社シャノワール,13,全社売上高に対する投資額割合（近似）,183.86714116251483,48.0,-2.8305654408857257,False,False,False,False
s2_outline_228,4次,株式会社ベネフル,13,全社売上高に対する投資額割合（近似）,94.25,48.0,-0.9635416666666666,False,False,False,False
s2_outline_27,3次,株式会社ライト製作所,13,全社売上高に対する投資額割合（近似）,86.84210526315789,57.0,-0.523545706371191,False,False,False,False
s1_outline_70,1次,協和工業株式会社,13,全社売上高に対する投資額割合（近似）,44.0,50.0,0.12,False,False,False,False
s1_outline_76,1次,安田工業株式会社,13,全社売上高に対する投資額割合（近似）,11.904761904761903,50.0,0.7619047619047619,False,False,False,False
s2_outline_134,4次,池田薬品工業株式会社,13,全社売上高に対する投資額割合（近似）,218.65947846080263,48.0,-3.5554058012667213,False,False,False,False
s2_outline_135,4次,株式会社リバイト,13,全社売上高に対する投資額割合（近似）,437.5,48.0,-8.114583333333334,False,False,False,False
s2_outline_136,4次,木本製菓株式会社,13,全社売上高に対する投資額割合（近似）,702.4626212041192,48.0,-13.634637941752482,False,False,False,False
s2_outline_168,4次,明和工業株式会社,13,全社売上高に対する投資額割合（近似）,27.74968394437421,48.0,0.421881584492204,False,False,False,True
s2_outline_175,4次,化成工業株式会社,13,全社売上高に対する投資額割合（近似）,29.044368600682592,48.0,0.39490898748577935,False,False,False,False
s2_outline_221,4次,株式会社ニシムタ,13,全社売上高に対する投資額割合（近似）,15.567010309278352,48.0,0.6756872852233676,False,False,False,True
s1_outline__190,2次,株式会社GOTENリゾート,13,全社売上高に対する投資額割合（近似）,388.88888888888886,48.0,-7.101851851851851,False,False,False,False
s1_outline_32,1次,オリヒロエンジニアリング株式会社,13,全社売上高に対する投資額割合（近似）,217.8571428571429,50.0,-3.3571428571428577,False,False,False,False
s1_outline_41,1次,株式会社ビッグハウス,13,全社売上高に対する投資額割合（近似）,150.0,50.0,-2.0,False,False,False,False
s1_outline_75,1次,株式会社伝食,13,全社売上高に対する投資額割合（近似）,33.50083752093802,50.0,0.3299832495812396,False,False,False,False
s1_outline_80,1次,寧薬化学工業株式会社,13,全社売上高に対する投資額割合（近似）,190.0,50.0,-2.8,False,False,False,False
s1_outline_82,1次,サン工業株式会社,13,全社売上高に対する投資額割合（近似）,222.20956070879157,50.0,-3.4441912141758313,False,False,False,False
s1_outline_104,1次,ヤマダイ株式会社,13,全社売上高に対する投資額割合（近似）,30.38291407890621,50.0,0.39234171842187576,False,False,False,False
s1_outline_156,2次,株式会社ダイセイ,13,全社売上高に対する投資額割合（近似）,66.41293236894376,48.0,-0.3836027576863283,False,False,False,False
s1_outline_159,2次,浦島観光ホテル株式会社,13,全社売上高に対する投資額割合（近似）,215.01416430594904,48.0,-3.4794617563739383,False,False,False,True
s2_outline_68,3次,三友プラントサービス株式会社,13,全社売上高に対する投資額割合（近似）,78.04878048780488,57.0,-0.36927685066324345,False,False,False,False
s2_outline_137,4次,株式会社　博多屋,13,全社売上高に対する投資額割合（近似）,132.5966850828729,48.0,-1.762430939226519,False,False,False,True
s2_outline_171,4次,オギハラ食品株式会社,13,全社売上高に対する投資額割合（近似）,65.88762329127597,48.0,-0.3726588185682494,False,False,False,True
s2_outline_205,3次,八戸酒造株式会社,13,全社売上高に対する投資額割合（近似）,279.5698924731183,57.0,-3.904734955668742,False,False,False,True
s2_outline_212,3次,キングパーツ株式会社,13,全社売上高に対する投資額割合（近似）,77.27272727272727,57.0,-0.35566188197767135,False,False,False,False
s2_outline_218,4次,株式会社エム・ケー・ケー,13,全社売上高に対する投資額割合（近似）,139.0728476821192,48.0,-1.8973509933774835,False,False,False,True
s1_outline_25,1次,日本リファイン株式会社,13,全社売上高に対する投資額割合（近似）,33.05785123966942,50.0,0.33884297520661166,False,False,False,False
s2_outline_156,4次,上野ロジケム株式会社,13,全社売上高に対する投資額割合（近似）,47.21333333333333,48.0,0.016388888888888935,False,True,True,False
s1_outline_95,1次,ナミックス株式会社,13,全社売上高に対する投資額割合（近似）,42.80373831775701,50.0,0.14392523364485982,False,False,False,False
s1_outline_162,2次,信光陸運株式会社,13,全社売上高に対する投資額割合（近似）,76.33587786259542,48.0,-0.5903307888040713,False,False,False,False
s2_outline_52,3次,株式会社GYXUS,13,全社売上高に対する投資額割合（近似）,22790.697674418607,57.0,-398.8368013055896,False,False,False,False
s2_outline_91,3次,ＫＩＤＯ　ＰＡＣＫＡＧＩＮＧ株式会社,13,全社売上高に対する投資額割合（近似）,37.39837398373984,57.0,0.3438881757238625,False,False,False,False
s2_outline_161,4次,株式会社デイリーエッグ,13,全社売上高に対する投資額割合（近似）,16.095238095238095,48.0,0.6646825396825397,False,False,False,False
