dataset,record_key,case_id,company,field,before,after
cases.csv,s2_outline_5,s2_outline_5,奥長良川名水株式会社,project_cost_million_yen,1300,1214.665
cases.csv,s2_outline_5,s2_outline_5,奥長良川名水株式会社,project_cost_million_yen_normalized,1300,1214.665
cases.csv,s2_outline_11,s2_outline_11,たまご＆ファーマーズ株式会社,sales_baseline_oku_yen,442,443
cases.csv,s2_outline_11,s2_outline_11,たまご＆ファーマーズ株式会社,sales_multiple,1.7352941176470589,1.7313769751693002
cases.csv,s2_outline_17,s2_outline_17,日生流通運輸倉庫株式会社,sales_baseline_year_before_correction,,24
cases.csv,s2_outline_17,s2_outline_17,日生流通運輸倉庫株式会社,sales_target_year_before_correction,,31
cases.csv,s2_outline_17,s2_outline_17,日生流通運輸倉庫株式会社,labor_unit,万円/人,百万円/人
cases.csv,s2_outline_17,s2_outline_17,日生流通運輸倉庫株式会社,labor_unit_raw,万円/人,百万円/人
cases.csv,s2_outline_17,s2_outline_17,日生流通運輸倉庫株式会社,labor_base_value_man_yen_per_person,476,47600
cases.csv,s2_outline_17,s2_outline_17,日生流通運輸倉庫株式会社,labor_target_value_man_yen_per_person,1264,126400
cases.csv,s2_outline_17,s2_outline_17,日生流通運輸倉庫株式会社,labor_unit_conversion_factor,1.0,100
cases.csv,s2_outline_17,s2_outline_17,日生流通運輸倉庫株式会社,employee_pay_unit,万円/人,百万円/人
cases.csv,s2_outline_17,s2_outline_17,日生流通運輸倉庫株式会社,employee_pay_unit_raw,万円/人,百万円/人
cases.csv,s2_outline_17,s2_outline_17,日生流通運輸倉庫株式会社,employee_pay_base_value_man_yen_per_person,427,42700
cases.csv,s2_outline_17,s2_outline_17,日生流通運輸倉庫株式会社,employee_pay_target_value_man_yen_per_person,495,49500
cases.csv,s2_outline_17,s2_outline_17,日生流通運輸倉庫株式会社,employee_pay_unit_conversion_factor,1.0,100
cases.csv,s2_outline_19,s2_outline_19,株式会社高木製作所,sales_target_period_label,,2030年まで
cases.csv,s2_outline_19,s2_outline_19,株式会社高木製作所,sales_target_year_before_correction,,2030
cases.csv,s2_outline_19,s2_outline_19,株式会社高木製作所,sales_target_year_after_correction,,2030
cases.csv,s2_outline_19,s2_outline_19,株式会社高木製作所,sales_target_year_correction_method,,explicit_four_digit_year
cases.csv,s2_outline_19,s2_outline_19,株式会社高木製作所,sales_target_year_correction_confidence,,high
cases.csv,s2_outline_19,s2_outline_19,株式会社高木製作所,sales_target_year,,2030
cases.csv,s2_outline_19,s2_outline_19,株式会社高木製作所,sales_increase_oku_yen,,304
cases.csv,s2_outline_19,s2_outline_19,株式会社高木製作所,sales_growth_pct,,168
cases.csv,s2_outline_19,s2_outline_19,株式会社高木製作所,sales_representative_scope,,コンソーシアム合計
cases.csv,s2_outline_21,s2_outline_21,健栄製薬株式会社,sales_growth_pct,7.8,
cases.csv,s2_outline_21,s2_outline_21,健栄製薬株式会社,sales_cagr_pct,,7.8
cases.csv,s2_outline_22,s2_outline_22,味覚糖株式会社,scope,不明,applicant
cases.csv,s2_outline_24,s2_outline_24,高知食糧株式会社,sales_growth_pct,8.9,
cases.csv,s2_outline_24,s2_outline_24,高知食糧株式会社,sales_cagr_pct,,8.9
cases.csv,s2_outline_25,s2_outline_25,有限会社ホテル十勝屋,scope,不明,applicant
cases.csv,s2_outline_27,s2_outline_27,株式会社ライト製作所,labor_target_value,5437,25437
cases.csv,s2_outline_27,s2_outline_27,株式会社ライト製作所,labor_target_value_raw,5437,25437
cases.csv,s2_outline_27,s2_outline_27,株式会社ライト製作所,labor_target_value_man_yen_per_person,5437,25437
cases.csv,s2_outline_27,s2_outline_27,株式会社ライト製作所,labor_unit_conversion_factor,1.0,1
cases.csv,s2_outline_30,s2_outline_30,東洋スクリーン工業株式会社,scope,不明,applicant
cases.csv,s2_outline_32,s2_outline_32,第一物産株式会社,sales_target_year_before_correction,,31
cases.csv,s2_outline_32,s2_outline_32,第一物産株式会社,labor_target_value,1197,1199
cases.csv,s2_outline_32,s2_outline_32,第一物産株式会社,labor_target_value_raw,1197,1199
cases.csv,s2_outline_32,s2_outline_32,第一物産株式会社,labor_target_value_man_yen_per_person,1197,1199
cases.csv,s2_outline_32,s2_outline_32,第一物産株式会社,labor_unit_conversion_factor,1.0,1
cases.csv,s2_outline_33,s2_outline_33,株式会社浪速ポンプ製作所,scope,不明,applicant
cases.csv,s2_outline_35,s2_outline_35,株式会社北海道ちぬやファーム,scope,,applicant
cases.csv,s2_outline_35,s2_outline_35,株式会社北海道ちぬやファーム,sales_target_period_label,,2030年まで
cases.csv,s2_outline_35,s2_outline_35,株式会社北海道ちぬやファーム,sales_target_year_before_correction,,2030
cases.csv,s2_outline_35,s2_outline_35,株式会社北海道ちぬやファーム,sales_target_year_after_correction,,2030
cases.csv,s2_outline_35,s2_outline_35,株式会社北海道ちぬやファーム,sales_target_year_correction_method,,explicit_four_digit_year
cases.csv,s2_outline_35,s2_outline_35,株式会社北海道ちぬやファーム,sales_target_year_correction_confidence,,high
cases.csv,s2_outline_35,s2_outline_35,株式会社北海道ちぬやファーム,sales_target_year,,2030
cases.csv,s2_outline_35,s2_outline_35,株式会社北海道ちぬやファーム,sales_increase_oku_yen,,261
cases.csv,s2_outline_35,s2_outline_35,株式会社北海道ちぬやファーム,sales_growth_pct,,176.8
cases.csv,s2_outline_35,s2_outline_35,株式会社北海道ちぬやファーム,sales_representative_scope,,コンソーシアム全体
cases.csv,s2_outline_37,s2_outline_37,ノーラエンジニアリング株式会社,scope,コンソーシアム,applicant
cases.csv,s2_outline_37,s2_outline_37,ノーラエンジニアリング株式会社,vision_page_count,0,1
cases.csv,s2_outline_37,s2_outline_37,ノーラエンジニアリング株式会社,project_page_count,0,1
cases.csv,s2_outline_37,s2_outline_37,ノーラエンジニアリング株式会社,sales_target_period_label,,2030年7月期
cases.csv,s2_outline_37,s2_outline_37,ノーラエンジニアリング株式会社,sales_target_year_before_correction,,2030
cases.csv,s2_outline_37,s2_outline_37,ノーラエンジニアリング株式会社,sales_target_year_after_correction,,2030
cases.csv,s2_outline_37,s2_outline_37,ノーラエンジニアリング株式会社,sales_target_year_correction_method,,explicit_four_digit_year
cases.csv,s2_outline_37,s2_outline_37,ノーラエンジニアリング株式会社,sales_target_year_correction_confidence,,high
cases.csv,s2_outline_37,s2_outline_37,ノーラエンジニアリング株式会社,sales_target_year,,2030
cases.csv,s2_outline_37,s2_outline_37,ノーラエンジニアリング株式会社,sales_target_oku_yen,,100
cases.csv,s2_outline_37,s2_outline_37,ノーラエンジニアリング株式会社,sales_increase_oku_yen,,53
cases.csv,s2_outline_37,s2_outline_37,ノーラエンジニアリング株式会社,sales_cagr_pct,,13.6
cases.csv,s2_outline_37,s2_outline_37,ノーラエンジニアリング株式会社,sales_representative_scope,,コンソーシアム合計
cases.csv,s2_outline_39,s2_outline_39,名古屋東部陸運株式会社,sales_growth_pct,14.8,
cases.csv,s2_outline_39,s2_outline_39,名古屋東部陸運株式会社,sales_cagr_pct,,14.8
cases.csv,s2_outline_41,s2_outline_41,藤本化学製品株式会社,officer_pay_unit_conversion_factor,1.0,1
cases.csv,s2_outline_41,s2_outline_41,藤本化学製品株式会社,officer_pay_annual_rate_pct,7.2,
cases.csv,s2_outline_41,s2_outline_41,藤本化学製品株式会社,officer_pay_status,rate_only,not_stated
cases.csv,s2_outline_43,s2_outline_43,近江鍛工株式会社,additional_page_count,0,3
cases.csv,s2_outline_43,s2_outline_43,近江鍛工株式会社,sales_cagr_pct,,11.5
cases.csv,s2_outline_44,s2_outline_44,株式会社アヤボ,sales_increase_oku_yen,1.6,16
cases.csv,s2_outline_44,s2_outline_44,株式会社アヤボ,sales_increase_value_raw,1.6,16
cases.csv,s2_outline_44,s2_outline_44,株式会社アヤボ,sales_increase_oku_yen_normalized,1.6,16
cases.csv,s2_outline_44,s2_outline_44,株式会社アヤボ,sales_growth_pct,2,
cases.csv,s2_outline_44,s2_outline_44,株式会社アヤボ,sales_cagr_pct,,20
cases.csv,s2_outline_47,s2_outline_47,INTLOOP株式会社,sales_target_year_before_correction,,30
cases.csv,s2_outline_47,s2_outline_47,INTLOOP株式会社,sales_target_year_correction_method,two_digit_fy_assume_2000s,two_digit_year_assume_2000s
cases.csv,s2_outline_48,s2_outline_48,株式会社サンワ,sales_target_year_before_correction,,31
cases.csv,s2_outline_51,s2_outline_51,有楽製菓株式会社,additional_page_count,0,1
cases.csv,s2_outline_51,s2_outline_51,有楽製菓株式会社,sales_reported_baseline_year,2024,
cases.csv,s2_outline_51,s2_outline_51,有楽製菓株式会社,sales_reported_baseline_oku_yen,165,
cases.csv,s2_outline_60,s2_outline_60,株式会社トッカコーポレーション,additional_page_count,0,2
cases.csv,s2_outline_60,s2_outline_60,株式会社トッカコーポレーション,sales_multiple,,2.2
cases.csv,s2_outline_60,s2_outline_60,株式会社トッカコーポレーション,sales_validation,未判定,倍率明示。増加率換算は120%（派生）
cases.csv,s2_outline_60,s2_outline_60,株式会社トッカコーポレーション,sales_reported_growth_pct,220,
cases.csv,s2_outline_61,s2_outline_61,株式会社川金コアテック,sales_reported_cagr_pct,,20
cases.csv,s2_outline_63,s2_outline_63,エックスサーバー株式会社,sales_growth_rate_definition,stated_undefined,cagr
cases.csv,s2_outline_74,s2_outline_74,株式会社山福,sales_reported_scope,コンソーシアム合算,株式会社山福単体
cases.csv,s2_outline_74,s2_outline_74,株式会社山福,sales_reported_target_oku_yen,509,503
cases.csv,s2_outline_74,s2_outline_74,株式会社山福,sales_reported_increase_oku_yen,197,201
cases.csv,s2_outline_74,s2_outline_74,株式会社山福,sales_reported_growth_pct,,13.2
cases.csv,s2_outline_74,s2_outline_74,株式会社山福,labor_base_value,822,660
cases.csv,s2_outline_74,s2_outline_74,株式会社山福,labor_target_value,1587,1433
cases.csv,s2_outline_74,s2_outline_74,株式会社山福,labor_unit_conversion_factor,1.0,1
cases.csv,s2_outline_74,s2_outline_74,株式会社山福,labor_annual_rate_pct,24.5,
cases.csv,s2_outline_74,s2_outline_74,株式会社山福,employee_pay_unit_conversion_factor,1.0,1
cases.csv,s2_outline_74,s2_outline_74,株式会社山福,employee_pay_annual_rate_pct,6,
cases.csv,s2_outline_74,s2_outline_74,株式会社山福,officer_pay_base_value,1603,1934
cases.csv,s2_outline_74,s2_outline_74,株式会社山福,officer_pay_target_value,1829,2207
cases.csv,s2_outline_74,s2_outline_74,株式会社山福,officer_pay_unit_conversion_factor,1.0,1
cases.csv,s2_outline_74,s2_outline_74,株式会社山福,officer_pay_annual_rate_pct,4.5,
cases.csv,s2_outline_81,s2_outline_81,東亜薬品株式会社,sales_growth_rate_definition,target_base_ratio,資料原文156%=基準年比売上指数。正規化増加率55.8%
cases.csv,s2_outline_81,s2_outline_81,東亜薬品株式会社,sales_multiple,1.558139534883721,1.56
cases.csv,s2_outline_81,s2_outline_81,東亜薬品株式会社,sales_reported_growth_pct,156,55.8
cases.csv,s2_outline_83,s2_outline_83,株式会社キド,sales_growth_rate_definition,stated_undefined,cagr
cases.csv,s2_outline_83,s2_outline_83,株式会社キド,sales_multiple,,1.632
cases.csv,s2_outline_83,s2_outline_83,株式会社キド,sales_reported_growth_pct,163.2,63.2
cases.csv,s2_outline_83,s2_outline_83,株式会社キド,sales_reported_cagr_pct,,14.8
cases.csv,s2_outline_83,s2_outline_83,株式会社キド,labor_target_value,1823,1825
cases.csv,s2_outline_83,s2_outline_83,株式会社キド,labor_target_value_raw,1823,1825
cases.csv,s2_outline_83,s2_outline_83,株式会社キド,labor_target_value_man_yen_per_person,1823,1825
cases.csv,s2_outline_83,s2_outline_83,株式会社キド,labor_unit_conversion_factor,1.0,1
cases.csv,s2_outline_84,s2_outline_84,株式会社ジョヴィ,sales_baseline_period_label,,24年3月期
cases.csv,s2_outline_84,s2_outline_84,株式会社ジョヴィ,sales_baseline_year_before_correction,,24
cases.csv,s2_outline_84,s2_outline_84,株式会社ジョヴィ,sales_baseline_year_after_correction,,2024
cases.csv,s2_outline_84,s2_outline_84,株式会社ジョヴィ,sales_baseline_year_correction_method,missing,two_digit_year_assume_2000s
cases.csv,s2_outline_84,s2_outline_84,株式会社ジョヴィ,sales_baseline_year_correction_confidence,low,medium
cases.csv,s2_outline_84,s2_outline_84,株式会社ジョヴィ,sales_baseline_year,,2024
cases.csv,s2_outline_84,s2_outline_84,株式会社ジョヴィ,sales_baseline_oku_yen,,882
cases.csv,s2_outline_84,s2_outline_84,株式会社ジョヴィ,sales_target_year_before_correction,,31
cases.csv,s2_outline_84,s2_outline_84,株式会社ジョヴィ,sales_increase_oku_yen,,3908
cases.csv,s2_outline_84,s2_outline_84,株式会社ジョヴィ,sales_growth_pct,196,443.1
cases.csv,s2_outline_84,s2_outline_84,株式会社ジョヴィ,sales_cagr_pct,,27.3
cases.csv,s2_outline_84,s2_outline_84,株式会社ジョヴィ,sales_growth_rate_definition,target_base_ratio,cumulative_increase
cases.csv,s2_outline_84,s2_outline_84,株式会社ジョヴィ,sales_multiple,,5.4308
cases.csv,s2_outline_85,s2_outline_85,Ｌ物流株式会社,sales_baseline_year_before_correction,,24
cases.csv,s2_outline_85,s2_outline_85,Ｌ物流株式会社,sales_target_year_before_correction,,30
cases.csv,s2_outline_94,s2_outline_94,株式会社富士カーボン製造所,sales_growth_pct,384.1,284.1
cases.csv,s2_outline_94,s2_outline_94,株式会社富士カーボン製造所,sales_growth_rate_definition,target_base_ratio,cumulative_increase
cases.csv,s2_outline_95,s2_outline_95,山崎商事運輸株式会社,sales_target_year_before_correction,,31
cases.csv,s2_outline_97,s2_outline_97,中村土建株式会社,sales_growth_pct,214,114
cases.csv,s2_outline_97,s2_outline_97,中村土建株式会社,sales_growth_rate_definition,stated_undefined,cumulative_increase
cases.csv,s2_outline_97,s2_outline_97,中村土建株式会社,sales_multiple,,2.14
cases.csv,s2_outline_99,s2_outline_99,株式会社シュゼット・ホールディングス,sales_baseline_period_label,,2024年
cases.csv,s2_outline_99,s2_outline_99,株式会社シュゼット・ホールディングス,sales_baseline_year,,2024
cases.csv,s2_outline_99,s2_outline_99,株式会社シュゼット・ホールディングス,sales_baseline_oku_yen,,162.1
cases.csv,s2_outline_99,s2_outline_99,株式会社シュゼット・ホールディングス,sales_target_period_label,,2030年
cases.csv,s2_outline_99,s2_outline_99,株式会社シュゼット・ホールディングス,sales_target_year,,2030
cases.csv,s2_outline_99,s2_outline_99,株式会社シュゼット・ホールディングス,sales_target_oku_yen,,297.1
cases.csv,s2_outline_99,s2_outline_99,株式会社シュゼット・ホールディングス,sales_increase_oku_yen,,135
cases.csv,s2_outline_99,s2_outline_99,株式会社シュゼット・ホールディングス,sales_growth_pct,,84
cases.csv,s2_outline_99,s2_outline_99,株式会社シュゼット・ホールディングス,sales_growth_rate_definition,,cumulative_increase
cases.csv,s2_outline_99,s2_outline_99,株式会社シュゼット・ホールディングス,sales_multiple,,1.8328
