case_id,round,company,pdf_url,industry,subsidy_oku,project_cost_oku,visible_metric_count,below_accepted_count,below_accepted_share,visible_metric_lagging,value_added_increase_proxy_oku,value_added_subsidy_ratio_proxy_pct,sales_increase_per_subsidy,payroll_increase_per_subsidy,jobs_increase_per_subsidy_oku,project_sales_increase_proxy,project_sales_cagr_proxy,project_sales_share_proxy,above_accepted_value_added_increase_proxy,above_accepted_value_added_subsidy_ratio_proxy,above_accepted_project_sales_increase_proxy,above_accepted_project_sales_cagr_proxy,above_accepted_project_sales_share_proxy,has_quantitative_compensating_proxy,unresolved_visible_lag,theme_labor_saving,theme_innovation,theme_supply_chain,theme_green,theme_regional_jobs,theme_global,theme_new_capacity,theme_market_evidence,below_accepted_company_sales_cagr,below_accepted_company_sales_increase,below_accepted_labor_cagr,below_accepted_employee_pay_rate,below_accepted_employee_pay_total_increase,below_accepted_officer_pay_rate,below_accepted_investment_sales_ratio
s2_outline_63,3次,エックスサーバー株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_63.pdf,情報通信業,6.8,35.0,6,2.0,0.3333333333333333,False,36.273,533.4264705882354,32.794117647058826,0.25477941176470587,2.2058823529411766,,,,True,True,False,False,False,True,False,True,True,True,False,True,True,True,True,,0.0,0.0,0.0,1.0,0.0,1.0
s2_outline_84,3次,株式会社ジョヴィ,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_84.pdf,卸売業・小売業,30.0,165.0,6,2.0,0.3333333333333333,False,7.199,23.996666666666666,,0.23875,0.6666666666666666,,,,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0,,1.0,0.0,0.0,0.0,1.0
s2_outline_88,3次,モルツウェル株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_88.pdf,製造業,5.9,18.0,6,2.0,0.3333333333333333,False,17.965,304.4915254237288,13.915254237288133,0.7542542372881356,15.932203389830507,,,,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,,0.0,0.0,1.0,0.0,1.0,0.0
s2_outline_94,3次,株式会社富士カーボン製造所,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_94.pdf,製造業,15.0,52.0,6,2.0,0.3333333333333333,False,17.2384,114.92266666666666,4.228,0.43392,5.333333333333333,,,,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,,0.0,1.0,0.0,0.0,1.0,0.0
s2_outline_104,3次,アイサービス株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_104.pdf,製造業,21.0,82.0,6,2.0,0.3333333333333333,False,23.974,114.16190476190476,5.857142857142857,0.39161904761904764,5.238095238095238,,,,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,,0.0,1.0,1.0,0.0,0.0,0.0
s2_outline_117,4次,瀬戸内海印刷株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_117.pdf,製造業,13.6,43.8,6,2.0,0.3333333333333333,False,22.938679999999998,168.66676470588234,5.242647058823529,0.17028529411764706,1.1764705882352942,,,,True,False,False,False,False,True,False,True,False,False,True,True,False,True,True,1.0,0.0,0.0,0.0,1.0,0.0,
s2_outline_143,4次,株式会社ライズクリエイション,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_143.pdf,卸売業・小売業,8.59,26.3,6,2.0,0.3333333333333333,False,16.216530000000006,188.78381839348089,13.271245634458673,0.15963795110593712,1.979045401629802,,,,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,0.0,0.0,1.0,0.0,1.0,0.0,
s2_outline_146,4次,セーレンアドバンストマテリアルズ株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_146.pdf,製造業,14.11,43.53,6,2.0,0.3333333333333333,False,19.70327,139.6404677533664,3.260099220411056,0.10926151665485472,0.7795889440113395,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,0.0,1.0,0.0,0.0,1.0,0.0,
s2_outline_151,3次,株式会社清水インダストリ－,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_151.pdf,サービス業_他に分類されないもの,4.8,15.0,6,2.0,0.3333333333333333,False,7.111,148.14583333333334,4.791666666666667,0.19708333333333333,1.0416666666666667,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,,1.0,0.0,0.0,1.0,0.0,0.0
s2_outline_154,4次,アルフレッド株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_154.pdf,学術研究・専門・技術サービス業,5.16,16.35,6,2.0,0.3333333333333333,False,24.325879999999998,471.43178294573636,8.333333333333334,1.2069999999999999,6.976744186046512,,,70.0,True,True,False,False,False,True,False,True,True,False,False,False,True,True,True,,1.0,1.0,0.0,0.0,0.0,0.0
s2_outline_174,4次,ナカネ新建材株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_174.pdf,卸売業・小売業,7.09,22.68,6,2.0,0.3333333333333333,False,17.9976,253.84485190409023,14.950634696755994,0.28772919605077574,2.1156558533145278,,,,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,,0.0,0.0,0.0,1.0,0.0,1.0
s2_outline_202,4次,東海デキストリン株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_202.pdf,製造業,4.31,27.44,6,2.0,0.3333333333333333,False,9.8677,228.94895591647332,18.053364269141532,0.1881925754060325,2.7842227378190256,,,,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,1.0,0.0,0.0,0.0,1.0,0.0,
s2_outline_211,4次,アサヒプリテック株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_211.pdf,製造業,19.11,61.67,6,2.0,0.3333333333333333,False,34.858,182.40711669283098,12.40188383045526,0.36241758241758243,-0.3139717425431711,,,,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True,1.0,0.0,1.0,0.0,0.0,0.0,
s2_outline_223,4次,三ッ和商事株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_223.pdf,製造業,7.66,26.86,6,2.0,0.3333333333333333,False,12.9894,169.57441253263707,5.351174934725849,0.4745169712793733,7.83289817232376,,,,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True,,1.0,1.0,0.0,0.0,0.0,0.0
s1_outline_56,1次,高知通運株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_56.pdf,不動産業・物品賃貸業,11.0,36.0,3,1.0,0.3333333333333333,False,,,2.8181818181818183,0.2266181818181818,5.363636363636363,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,1.0,,0.0,0.0,,
s1_outline_67,1次,アドバンス電気工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_67.pdf,製造業,8.9,32.0,3,1.0,0.3333333333333333,False,29.60185,332.60505617977526,,0.5920561797752809,4.4943820224719095,,,,True,True,False,False,False,True,False,True,False,False,False,False,False,True,True,,,1.0,0.0,0.0,,
s1_outline_105,1次,中外医薬生産株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_105.pdf,製造業,20.0,65.0,3,1.0,0.3333333333333333,False,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,,,1.0,0.0,,0.0,
s1_outline_169,1次,サトウ食品株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_169.pdf,製造業,27.0,96.0,3,1.0,0.3333333333333333,False,24.2915,89.96851851851852,,0.12492962962962963,0.48148148148148145,,,,True,False,False,False,False,True,False,True,True,True,False,True,False,True,True,,,1.0,0.0,0.0,,
s2_outline_74,3次,株式会社山福,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_74.pdf,卸売業・小売業,16.0,51.0,3,1.0,0.3333333333333333,False,29.7057,185.660625,12.5625,0.2611625,1.9375,,,,True,True,False,False,False,True,False,True,False,True,False,False,True,False,True,1.0,0.0,,,0.0,,
s1_outline_150,1次,三笠産業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_150.pdf,製造業,34.0,122.0,7,2.0,0.2857142857142857,False,34.3017,100.88735294117646,1.911764705882353,0.06454117647058823,0.6764705882352942,,,,True,False,False,False,False,True,False,True,True,False,True,True,True,True,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0
s2_outline_127,4次,株式会社キィポーション,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_127.pdf,製造業,9.1,37.0,7,2.0,0.2857142857142857,False,16.960619119999997,186.38042989010987,6.051648351648352,0.35504326813186815,6.153846153846154,,,,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0
s2_outline_141,4次,古川電気工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_141.pdf,製造業,6.002999999999999,21.45,7,2.0,0.2857142857142857,False,35.319869999999995,588.3703148425788,10.857904381142765,0.5166650008329169,0.6663334999167084,,,,True,True,False,False,False,True,False,True,True,False,True,False,True,True,True,1.0,0.0,0.0,0.0,0.0,0.0,1.0
s2_outline_144,4次,株式会社シー・エス・ケイ,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_144.pdf,製造業,5.9,17.69,7,2.0,0.2857142857142857,False,23.892540000000004,404.9583050847458,18.47457627118644,0.6655779661016948,7.627118644067796,,,,True,True,False,False,False,True,False,True,True,True,False,False,False,True,True,0.0,0.0,1.0,0.0,0.0,0.0,1.0
s2_outline_189,4次,吉田海運ロジソリューションズ株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_189.pdf,運輸業・郵便業,7.61,22.84,7,2.0,0.2857142857142857,False,33.82662,444.5022339027595,12.220762155059132,0.8662733245729304,4.862023653088042,,,,True,True,False,False,False,True,False,True,False,True,True,True,False,False,True,0.0,0.0,1.0,0.0,0.0,0.0,1.0
s1_outline__192,2次,池田糖化工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__192.pdf,製造業,50.0,161.91253,4,1.0,0.25,False,122.937,245.87399999999997,9.42,0.08158,0.8,,,,True,True,False,False,False,True,False,True,True,False,True,False,True,True,True,,0.0,0.0,1.0,0.0,,
s1_outline_24,1次,株式会社フジキン,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_24.pdf,製造業,13.0,42.0,4,1.0,0.25,False,47.088,362.2153846153846,,0.3613846153846154,0.0,,,,True,True,False,False,False,True,False,True,False,False,False,False,False,True,True,,,0.0,0.0,0.0,,1.0
s1_outline_30,1次,株式会社メイドー,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_30.pdf,製造業,19.0,58.0,4,1.0,0.25,False,31.63,166.47368421052633,33.78947368421053,1.308421052631579,5.2631578947368425,,,,True,True,False,False,False,True,False,True,True,False,False,False,True,True,False,,0.0,1.0,0.0,0.0,,
s1_outline_55,1次,株式会社コーヨークリエイト,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_55.pdf,建設業,4.8,15.0,4,1.0,0.25,False,,,14.583333333333334,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,,0.0,0.0,1.0,,,0.0
s1_outline_108,1次,株式会社ミラプロ,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_108.pdf,製造業,4.4,13.0,4,1.0,0.25,False,45.7304,1039.3272727272727,,2.7600681818181814,29.09090909090909,,,,True,True,False,False,False,True,False,True,True,True,True,False,True,False,True,,,1.0,0.0,0.0,0.0,
s2_outline_147,4次,株式会社　進和,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_147.pdf,製造業,6.99,34.73,4,1.0,0.25,False,29.89616000000001,427.69899856938497,47.92560801144492,0.9584692417739628,8.011444921316166,,,,True,True,False,False,False,True,False,True,True,False,False,False,True,False,True,,0.0,1.0,0.0,0.0,,
s2_outline_177,4次,八光エルアール株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_177.pdf,教育・学習支援業,23.33,95.44,4,1.0,0.25,False,35.676629999999996,152.9216888126875,5.447492498928419,0.42222503214744966,3.900557222460352,,,,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,,0.0,,0.0,0.0,1.0,
s1_outline_17,1次,進工業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_17.pdf,製造業,29.0,94.0,5,1.0,0.2,False,41.0007,141.38172413793106,3.4613793103448276,0.07896206896551723,0.3103448275862069,,,,True,True,False,False,False,True,False,True,True,False,False,False,True,True,True,,0.0,0.0,0.0,1.0,0.0,
s1_outline_114,1次,株式会社中西製作所,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_114.pdf,製造業,5.4,36.0,5,1.0,0.2,False,15.3725,284.6759259259259,15.555555555555555,0.5445185185185185,7.222222222222221,,,,True,True,False,False,False,True,False,True,True,False,False,False,True,True,True,,0.0,0.0,0.0,0.0,,1.0
s1_outline_123,1次,株式会社タケエイ,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_123.pdf,サービス業_他に分類されないもの,19.0,95.0,5,1.0,0.2,False,30.4152,160.08,2.4210526315789473,0.43240526315789474,5.947368421052632,,,,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,,1.0,0.0,0.0,0.0,,0.0
s1_outline_132,1次,株式会社ヨシノ自動車,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_132.pdf,卸売業・小売業,7.3,26.0,5,1.0,0.2,False,21.7405,297.8150684931507,6.438356164383562,0.5065068493150685,7.534246575342466,,,,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0.0,1.0,0.0,0.0,0.0,,
s1_outline_140,1次,新生電子株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_140.pdf,製造業,7.6,23.0,5,1.0,0.2,False,17.7698,233.81315789473686,,0.39513157894736844,5.0,,,,True,True,False,False,False,True,False,True,True,False,True,True,False,True,True,,,0.0,0.0,0.0,0.0,1.0
s1_outline_145,1次,株式会社小松電業所,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_145.pdf,製造業,14.0,43.0,5,1.0,0.2,False,18.5548,132.53428571428572,6.5,0.28469285714285714,4.142857142857143,,,,True,True,False,False,False,True,False,True,False,True,True,False,True,True,False,,0.0,0.0,0.0,0.0,,1.0
s1_outline_147,1次,株式会社ｂｕｄ梱包出荷サポート,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_147.pdf,運輸業・郵便業,8.0,26.0,5,1.0,0.2,False,3.0972,38.714999999999996,,0.0394125,0.375,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,0.0,0.0,1.0,0.0,0.0
s1_outline_153,1次,株式会社越後屋,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_153.pdf,宿泊業・飲食サービス業,8.4,25.0,5,1.0,0.2,False,16.5852,197.44285714285712,114.88095238095238,0.6670952380952381,6.19047619047619,,,,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,,0.0,1.0,0.0,0.0,,0.0
s1_outline_154,1次,中央観光株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_154.pdf,宿泊業・飲食サービス業,6.8,26.0,5,1.0,0.2,False,12.5114,183.99117647058824,7.352941176470589,0.3668823529411765,3.235294117647059,,,,False,True,False,False,False,True,False,True,True,False,False,True,False,True,True,,1.0,0.0,0.0,0.0,0.0,
s1_outline_166,1次,株式会社福地建設,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_166.pdf,建設業,7.2,22.0,5,1.0,0.2,False,10.2925,142.95138888888889,68.75,0.30737499999999995,3.611111111111111,,,,False,True,False,False,False,True,False,False,True,True,True,False,False,True,False,,0.0,0.0,0.0,1.0,0.0,
s2_outline_8,3次,牛乳石鹸共進社株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_8.pdf,製造業,46.0,145.0,5,1.0,0.2,False,60.338,131.1695652173913,3.630434782608696,0.19284782608695653,0.5652173913043478,,,,True,False,False,False,False,True,False,True,True,False,True,False,False,True,True,,0.0,1.0,0.0,0.0,0.0,
s2_outline_18,3次,DOWAパワーデバイス株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_18.pdf,製造業,14.0,46.0,5,1.0,0.2,False,26.9164,192.26,6.571428571428571,0.26729285714285717,2.5714285714285716,,,,True,True,False,False,False,True,False,True,True,False,True,True,False,True,True,,0.0,1.0,0.0,0.0,0.0,
s2_outline_49,3次,白鷺特殊鋼株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_49.pdf,卸売業・小売業,8.5,36.0,5,1.0,0.2,False,11.8175,139.02941176470588,8.235294117647058,0.1028235294117647,0.5882352941176471,,,,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,,0.0,0.0,0.0,1.0,0.0,
s2_outline_71,3次,至誠堂製薬株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_71.pdf,製造業,16.0,58.0,5,1.0,0.2,False,27.836,173.975,4.2625,0.183,1.875,,,,True,True,False,False,False,True,False,True,False,True,False,False,True,True,True,,0.0,0.0,0.0,1.0,0.0,
s2_outline_79,3次,大京株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_79.pdf,製造業,20.0,61.0,5,1.0,0.2,False,32.827,164.135,10.4,0.391015,2.35,,,,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,,0.0,1.0,0.0,0.0,0.0,
s2_outline_86,3次,ヤマトスチール株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_86.pdf,製造業,41.0,133.0,5,1.0,0.2,False,98.8938,241.20439024390242,10.24390243902439,0.1410390243902439,0.2682926829268293,,,,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,,0.0,1.0,0.0,0.0,0.0,
s2_outline_89,3次,北海道乳業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_89.pdf,製造業,29.0,97.0,5,1.0,0.2,False,53.7207,185.24379310344827,10.89655172413793,0.1518034482758621,0.5862068965517241,,,,True,True,False,False,False,True,False,True,True,True,True,False,False,True,False,,0.0,0.0,0.0,0.0,,1.0
s2_outline_130,4次,株式会社ピカソナチュラルズ,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_130.pdf,製造業,19.0,59.0,5,1.0,0.2,False,41.7072,219.51157894736843,7.842105263157895,0.25748421052631576,2.6842105263157894,,,,True,True,False,False,False,True,False,True,False,True,False,False,True,True,True,,0.0,1.0,0.0,0.0,0.0,
s2_outline_160,4次,株式会社ダイドー,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_160.pdf,製造業,3.71,15.69,5,1.0,0.2,False,16.903639999999996,455.62371967654974,,1.015167115902965,2.4258760107816713,,,,False,True,False,False,False,True,False,True,True,True,False,False,True,True,True,0.0,,1.0,0.0,0.0,0.0,
s2_outline_186,3次,株式会社PXP,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_186.pdf,製造業,9.6,37.0,5,1.0,0.2,False,135.0842,1407.1270833333335,24.479166666666668,0.39133333333333337,2.916666666666667,,,,True,True,False,False,False,True,False,False,False,False,True,False,True,True,True,,0.0,0.0,0.0,0.0,1.0,
s2_outline_215,3次,昭和化工株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_215.pdf,製造業,18.0,112.0,5,1.0,0.2,False,27.1915,151.0638888888889,5.944444444444445,0.1977722222222222,0.9444444444444444,,,,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,,0.0,0.0,0.0,0.0,1.0,
s2_outline_220,4次,富田薬品株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_220.pdf,卸売業・小売業,13.27,41.99,5,1.0,0.2,False,27.562680000000004,207.70670685757352,46.7972871137905,0.7965915599095704,0.0,,,,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,,0.0,1.0,0.0,0.0,0.0,
s2_outline_222,4次,株式会社 日本橋冷凍手島商店,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_222.pdf,製造業,11.17,34.35,5,1.0,0.2,False,26.72226,239.23240823634734,4.6553267681289165,0.26206803939122647,5.0134288272157566,,,,True,True,False,False,False,True,False,True,False,True,False,False,True,True,True,0.0,1.0,0.0,0.0,0.0,,
s1_outline_92,1次,アサヒフォージ株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_92.pdf,製造業,50.0,168.0,6,1.0,0.16666666666666666,False,22.101,44.202,1.84,0.0669,0.7,,,,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,,0.0,0.0,1.0,0.0,0.0,0.0
s1_outline_115,1次,株式会社国際エキスプレス,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_115.pdf,運輸業・郵便業,16.0,47.0,6,1.0,0.16666666666666666,False,17.2522,107.82624999999999,9.0375,0.36010625,3.375,,,,True,False,False,False,False,True,False,True,True,False,False,False,True,False,True,,0.0,1.0,0.0,0.0,0.0,0.0
s1_outline_117,1次,信越理研株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_117.pdf,製造業,12.0,44.0,6,1.0,0.16666666666666666,False,13.7073,114.2275,5.916666666666667,0.165075,1.3333333333333333,,,,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,,0.0,0.0,0.0,1.0,0.0,0.0
s1_outline_124,1次,株式会社シロ,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_124.pdf,宿泊業・飲食サービス業,7.8,27.0,6,1.0,0.16666666666666666,False,7.5235,96.4551282051282,20.384615384615387,0.3795,6.0256410256410255,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,,1.0
s1_outline_135,1次,株式会社永井運送,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_135.pdf,運輸業・郵便業,2.1,22.0,6,1.0,0.16666666666666666,False,8.0955,385.49999999999994,11.904761904761905,1.3154761904761905,2.380952380952381,,,,False,True,False,False,False,True,False,True,True,False,True,True,False,True,True,,1.0,0.0,0.0,0.0,0.0,0.0
s1_outline_136,1次,まねき食品株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_136.pdf,製造業,9.3,33.0,6,1.0,0.16666666666666666,False,18.9536,203.80215053763442,6.451612903225806,0.14544086021505376,0.8602150537634408,,,,True,True,False,False,False,True,False,True,True,False,False,False,True,True,True,,0.0,0.0,0.0,1.0,0.0,0.0
s1_outline_138,1次,菅野包装資材株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_138.pdf,製造業,16.0,48.0,6,1.0,0.16666666666666666,False,19.4796,121.7475,4.575,0.25554375,1.75,,,,True,False,False,False,False,True,False,True,True,False,True,True,False,True,True,,0.0,1.0,0.0,0.0,0.0,0.0
s1_outline_148,1次,株式会社しばた工芸,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_148.pdf,製造業,4.8,15.0,6,1.0,0.16666666666666666,False,11.5684,241.00833333333338,9.375,0.48733333333333334,5.0,,,,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,,1.0,0.0,0.0,0.0,0.0,0.0
s1_outline_151,1次,四国医療サービス株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_151.pdf,製造業,13.0,45.0,6,1.0,0.16666666666666666,False,15.4208,118.62153846153845,2.9846153846153842,0.33516153846153846,3.769230769230769,35.8,,51.86530850580679,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,,1.0,0.0,0.0,0.0,0.0,0.0
s2_outline_34,3次,フタバ食品株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_34.pdf,製造業,50.0,168.0,6,1.0,0.16666666666666666,False,32.3564,64.7128,2.378,0.11292999999999999,0.46,,,,True,False,False,False,False,True,False,True,True,False,False,False,True,True,True,,0.0,1.0,0.0,0.0,0.0,0.0
s2_outline_39,3次,名古屋東部陸運株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_39.pdf,運輸業・郵便業,21.0,65.0,6,1.0,0.16666666666666666,False,33.576,159.88571428571427,9.047619047619047,0.34854285714285715,1.619047619047619,,,,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,
s2_outline_77,3次,株式会社やまみ,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_77.pdf,製造業,18.0,56.0,6,1.0,0.16666666666666666,False,46.3922,257.7344444444445,15.127777777777778,0.25682222222222223,4.888888888888889,,,,True,True,False,False,False,True,False,True,True,True,False,False,True,True,True,0.0,0.0,0.0,0.0,0.0,,1.0
s2_outline_131,4次,株式会社中村畜産,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_131.pdf,卸売業・小売業,7.12,21.38,6,1.0,0.16666666666666666,False,22.9101,321.7710674157304,29.264044943820227,0.1726741573033708,1.9662921348314606,,,,True,True,False,False,False,True,False,True,False,True,False,True,False,True,True,0.0,0.0,0.0,0.0,1.0,0.0,
s2_outline_150,4次,株式会社玉子屋,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_150.pdf,宿泊業・飲食サービス業,10.0,34.0,6,1.0,0.16666666666666666,False,17.479,174.79,8.212,0.4359,7.0,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,,0.0,0.0,1.0,0.0,0.0,0.0
s2_outline_152,4次,株式会社大熊製作所,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_152.pdf,製造業,15.33,47.75,6,1.0,0.16666666666666666,False,30.503290000000003,198.97775603392043,5.279843444227006,0.33625375081539466,4.240052185257665,,,,True,False,False,False,False,True,False,True,True,True,True,False,False,True,True,,0.0,0.0,1.0,0.0,0.0,0.0
s2_outline_165,4次,株式会社南鐵建,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_165.pdf,建設業,6.48,22.14,6,1.0,0.16666666666666666,False,52.42322,809.0003086419753,31.868827160493822,0.4964583333333333,2.6234567901234565,,,,True,True,False,False,False,True,False,True,False,True,False,False,False,True,True,,0.0,0.0,0.0,0.0,0.0,1.0
s2_outline_173,3次,栄屋乳業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_173.pdf,製造業,20.0,61.0,6,1.0,0.16666666666666666,False,34.28,171.4,10.0,0.29674999999999996,5.0,,,,True,True,False,False,False,True,False,True,True,False,False,False,True,True,True,,0.0,0.0,0.0,0.0,0.0,1.0
s2_outline_176,4次,北アルプス飲料株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_176.pdf,製造業,40.0,132.0,6,1.0,0.16666666666666666,False,45.251630000000006,113.12907500000001,1.5955,0.0276375,0.425,,,,True,False,False,False,False,True,False,True,True,False,True,True,False,False,True,,0.0,0.0,0.0,1.0,0.0,0.0
s2_outline_183,4次,ナカシマヘルスフォース株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_183.pdf,製造業,26.8,98.04,6,1.0,0.16666666666666666,False,70.85542,264.385895522388,3.208208955223881,0.7254048507462687,7.014925373134328,,,,True,True,False,False,False,True,False,True,True,False,False,True,False,True,True,0.0,0.0,1.0,0.0,0.0,0.0,
s2_outline_187,4次,石坂産業株式会社,https://seichotoushi-hojo.jp/assets/pdf/koufu_3_4ji/outline_187.pdf,サービス業_他に分類されないもの,16.41,49.22,6,1.0,0.16666666666666666,False,35.8592,218.52041438147472,5.201706276660572,0.3120658135283364,2.1328458257160268,,,,True,True,False,False,False,True,False,True,True,False,False,False,True,True,True,,0.0,1.0,0.0,0.0,0.0,0.0
